Employee ID,Training Session ID,Training Completion Date,Certification Achieved
1109,2807,2024-02-02,True
1110,971,2020-12-10,False
1110,3938,2020-10-23,False
1110,4519,2020-11-24,True
1110,2329,2021-06-21,False
1110,384,2021-12-25,True
1110,4742,2021-09-01,True
1110,748,2022-08-30,True
1110,533,2022-11-12,True
1110,3188,2023-03-12,True
1110,690,2023-09-21,False
1110,4068,2023-02-14,True
1110,3929,2024-05-16,True
1110,4293,2024-06-28,True
1111,4361,2018-07-04,True
1111,3191,2018-06-19,True
1111,2322,2018-02-15,False
1111,2997,2019-01-23,True
1111,4708,2020-10-13,True
1111,3267,2020-04-12,False
1111,1132,2020-05-13,True
1111,3764,2021-03-15,False
1111,4316,2021-04-27,True
1111,144,2022-01-02,True
1111,194,2022-04-21,True
1111,1028,2022-03-13,True
1111,165,2023-02-02,False
1111,860,2024-09-06,True
1112,158,2018-10-25,True
1112,1790,2018-03-01,True
1112,2923,2018-03-05,False
1112,3933,2019-11-09,True
1112,4823,2020-08-31,False
1112,93,2020-11-30,True
1112,418,2021-03-12,True
1112,2312,2021-01-23,True
1112,2883,2021-07-24,True
1112,3862,2022-05-21,True
1112,2084,2022-07-26,True
1112,4256,2022-03-02,True
1112,3634,2023-10-31,True
1112,1092,2024-01-25,True
1112,1712,2024-09-12,True
1112,2627,2024-07-09,True
1113,4368,2021-12-13,False
1113,194,2021-08-27,True
1113,1837,2022-09-12,True
1113,4348,2023-12-27,True
1113,4641,2024-07-03,True
1114,841,2021-09-19,False
1114,4239,2021-07-08,True
1114,3087,2022-10-28,True
1114,4052,2022-05-02,True
1114,3172,2022-04-10,False
1114,1501,2023-06-29,True
1114,3316,2023-10-02,False
1114,657,2024-03-20,True
1114,3010,2024-05-02,True
1115,1385,2020-12-01,True
1115,4611,2020-09-24,True
1115,1090,2021-07-18,True
1115,1451,2021-01-25,True
1115,665,2022-06-21,True
1115,456,2023-10-01,True
1115,3126,2024-04-03,False
1115,1159,2024-04-14,False
1115,544,2024-03-13,True
1116,3608,2021-12-07,True
1116,4445,2021-12-18,True
1116,4399,2022-08-29,True
1116,2205,2023-03-18,True
1116,3140,2023-07-08,True
1116,559,2023-01-21,True
1116,3545,2024-06-09,True
1116,1500,2024-04-18,False
1117,2145,2019-06-11,True
1117,2845,2020-11-29,True
1117,2411,2021-04-10,True
1117,4694,2022-12-01,True
1117,4877,2023-04-21,True
1117,1377,2023-12-30,True
1117,787,2023-01-18,True
1117,819,2024-04-16,True
1117,3400,2024-08-23,True
1117,4848,2024-04-27,True
1118,3439,2020-04-02,True
1118,907,2021-12-22,True
1118,285,2021-06-07,True
1118,4894,2021-08-12,True
1118,2122,2022-09-30,True
1118,1420,2022-01-12,True
1118,3406,2022-12-01,True
1118,2052,2023-06-01,True
1118,4636,2023-04-20,True
1118,595,2024-02-01,True
1118,3959,2024-03-01,True
1119,2820,2018-07-09,False
1119,2715,2018-07-04,False
1119,944,2019-02-06,True
1119,3732,2019-06-21,False
1119,1177,2019-01-01,False
1119,362,2020-12-20,False
1119,757,2021-03-30,True
1119,260,2022-06-02,False
1119,722,2022-10-28,True
1119,3775,2022-03-16,False
1119,676,2023-11-25,False
1119,1382,2024-08-08,False
1119,642,2024-01-18,False
1119,4405,2024-06-01,False
1120,998,2021-08-31,True
1120,869,2022-05-19,True
1120,2957,2023-03-29,True
1120,3091,2024-09-26,True
1120,4691,2024-04-04,True
1120,2860,2024-06-17,False
1121,981,2019-09-19,True
1121,3135,2019-10-13,True
1121,437,2019-06-08,True
1121,2054,2020-05-19,True
1121,4942,2020-02-12,True
1121,1162,2020-10-20,True
1121,2294,2021-12-28,True
1121,2902,2021-03-22,True
1121,2758,2021-05-14,True
1121,2644,2022-05-08,True
1121,887,2023-02-11,True
1121,32,2023-04-15,True
1121,3710,2024-08-27,True
1123,3450,2020-10-06,True
1123,4374,2020-12-09,True
1123,4430,2021-11-06,True
1123,849,2021-06-22,True
1123,4397,2022-05-18,True
1123,4253,2023-11-07,True
1123,1813,2023-10-27,False
1123,262,2023-05-25,False
1123,4648,2024-03-09,False
1124,4335,2021-09-22,True
1124,1350,2021-07-18,True
1124,778,2021-10-06,False
1124,886,2022-05-15,True
1124,1851,2022-08-21,True
1124,22,2022-10-17,True
1124,541,2023-07-13,False
1124,4035,2023-01-28,True
1124,1522,2024-05-04,True
1124,1277,2024-02-07,True
1124,961,2024-04-05,False
1125,2107,2022-06-22,True
1125,4616,2022-06-19,True
1125,906,2023-08-25,True
1125,2028,2023-09-19,True
1125,2281,2023-10-26,True
1125,2670,2024-03-02,True
1126,1138,2019-11-10,True
1126,1181,2019-11-15,True
1126,3288,2020-05-13,True
1126,99,2020-01-09,True
1126,2096,2020-07-05,True
1126,4975,2021-07-03,False
1126,4068,2021-10-11,True
1126,2694,2021-04-26,True
1126,1568,2022-04-05,True
1126,4434,2022-11-15,True
1126,4642,2023-08-17,True
1126,671,2023-01-24,True
1126,3174,2023-07-03,False
1126,1413,2024-03-27,True
1126,3837,2024-03-31,True
1126,2211,2024-07-01,True
1128,2641,2020-12-21,True
1128,3859,2021-02-18,True
1128,2814,2021-07-09,True
1128,126,2022-01-02,True
1128,2019,2022-06-07,False
1128,2548,2022-09-05,True
1128,4793,2023-12-27,True
1128,2689,2023-07-04,True
1128,4024,2023-09-26,True
1128,2972,2024-09-12,False
1128,661,2024-01-22,True
1129,2980,2020-09-12,True
1129,1519,2021-11-16,False
1129,618,2021-12-01,True
1129,2325,2022-04-16,True
1129,3996,2022-06-11,True
1130,790,2019-07-23,True
1130,3304,2020-07-06,False
1130,535,2020-03-26,True
1130,615,2020-11-01,True
1130,4,2021-09-02,True
1130,97,2022-11-04,True
1130,2537,2022-06-20,True
1130,2895,2022-12-04,True
1130,1841,2023-11-30,True
1130,4800,2023-01-26,True
1130,853,2024-05-24,True
1131,2541,2022-11-03,True
1131,3626,2022-09-28,True
1131,2098,2022-12-25,True
1131,1384,2023-03-04,True
1131,4436,2024-03-01,True
1131,1667,2024-06-03,True
1132,2096,2021-01-28,False
1133,2665,2019-10-30,True
1133,561,2019-12-23,True
1133,1402,2020-09-16,True
1133,2565,2021-04-13,True
1133,175,2021-01-12,True
1133,4766,2021-11-07,False
1133,430,2022-05-08,False
1133,3667,2022-12-16,True
1133,2927,2023-03-05,True
1133,2080,2023-03-18,True
1133,4657,2024-08-25,True
1133,1297,2024-05-13,True
1133,417,2024-07-24,False
1134,204,2019-08-11,True
1134,4405,2020-08-14,False
1134,4402,2021-06-26,True
1134,179,2021-09-26,True
1134,1199,2021-12-30,True
1134,6,2022-03-10,True
1134,201,2022-08-12,True
1134,528,2023-11-12,True
1134,4046,2024-06-28,True
1134,3345,2024-04-18,True
1136,3634,2018-09-29,True
1136,892,2018-09-12,True
1136,2156,2018-12-22,True
1136,268,2019-06-30,True
1136,591,2019-01-19,True
1136,396,2019-10-08,True
1136,1361,2020-03-03,True
1136,3838,2021-01-23,True
1136,1979,2022-04-30,True
1136,4456,2022-11-01,True
1136,2106,2022-02-20,True
1136,3902,2023-12-02,True
1136,842,2023-04-16,True
1136,1246,2023-11-12,True
1136,555,2024-03-21,True
1137,1218,2019-09-28,False
1137,2968,2020-05-23,True
1137,2875,2021-10-20,True
1137,3018,2021-02-15,True
1137,4247,2021-02-14,True
1137,1413,2022-05-31,True
1137,4846,2022-11-19,True
1137,2935,2022-03-25,True
1137,3853,2023-07-17,True
1137,1504,2024-02-03,True
1137,913,2024-02-15,True
1138,3778,2021-10-25,True
1138,2717,2022-11-27,True
1138,3763,2022-02-21,True
1138,4046,2023-08-09,False
1138,1316,2023-09-20,True
1138,1285,2024-06-14,True
1139,1295,2018-07-25,True
1139,2069,2019-02-15,True
1139,2164,2019-12-01,True
1139,1994,2020-05-10,True
1139,2914,2021-02-13,True
1139,821,2021-12-18,True
1139,3086,2022-03-15,False
1139,3242,2022-06-09,True
1139,4287,2022-05-22,True
1139,3475,2023-09-29,True
1139,833,2023-01-28,True
1139,4277,2023-02-10,True
1139,2843,2024-02-19,True
1140,3789,2020-11-09,True
1140,459,2021-01-21,True
1140,3655,2022-10-28,True
1140,4042,2023-03-11,True
1140,3529,2023-02-23,True
1141,2103,2022-08-08,False
1141,4822,2022-08-19,True
1141,517,2022-09-06,True
1141,4656,2023-03-29,True
1141,612,2023-07-17,True
1141,4740,2023-06-21,True
1141,1175,2024-01-18,True
1141,1089,2024-03-12,True
1141,4651,2024-03-21,True
1142,2977,2020-12-01,True
1142,42,2020-12-15,True
1142,2235,2020-10-30,True
1142,3627,2021-06-30,True
1142,2836,2021-05-15,True
1142,3446,2021-03-15,True
1142,2410,2022-01-23,False
1142,3377,2023-07-04,True
1142,1339,2023-09-10,True
1142,3256,2023-12-22,True
1142,4531,2024-07-05,True
1142,3366,2024-09-15,True
1142,2087,2024-05-21,False
1143,1926,2018-11-25,True
1143,3056,2018-09-08,True
1143,2094,2019-08-12,True
1143,780,2019-02-24,True
1143,4465,2019-03-26,True
1143,888,2020-02-03,True
1143,2887,2020-01-11,True
1143,11,2020-04-09,True
1143,293,2021-06-05,True
1143,153,2021-11-21,False
1143,4839,2022-01-11,True
1143,3090,2023-09-04,True
1143,3713,2024-02-03,False
1143,2560,2024-02-12,True
1144,171,2022-11-05,True
1144,3850,2022-12-10,True
1144,574,2022-12-27,True
1144,4487,2023-04-29,True
1144,1649,2024-04-08,True
1145,607,2019-07-11,False
1145,2499,2019-11-05,True
1145,3731,2020-08-19,True
1145,2635,2020-09-25,True
1145,3154,2020-03-25,True
1145,4890,2021-06-15,True
1145,93,2021-01-12,True
1145,1716,2021-06-27,True
1145,182,2022-10-23,True
1145,3825,2023-11-03,True
1145,2510,2023-02-23,False
1145,3057,2024-05-07,False
1146,1970,2022-11-28,True
1146,2541,2023-08-31,True
1146,3427,2023-07-24,True
1146,3759,2024-07-12,False
1146,4692,2024-09-03,True
1147,3929,2022-11-23,True
1147,3165,2022-10-22,True
1147,1315,2023-04-10,True
1147,2079,2024-05-09,True
1147,2881,2024-06-30,True
1148,1710,2022-11-11,True
1148,449,2023-05-18,True
1148,3111,2023-10-12,True
1148,530,2023-09-14,True
1148,2477,2024-04-15,True
1149,571,2021-11-26,True
1149,4902,2021-10-27,True
1149,2498,2021-12-13,False
1149,102,2022-02-20,True
1149,2369,2023-11-19,True
1149,1283,2023-10-25,True
1149,1336,2023-01-31,True
1149,814,2024-03-21,True
1149,4032,2024-01-18,True
1149,5,2024-04-28,True
1150,1331,2021-12-17,True
1150,2576,2022-07-05,True
1150,3388,2023-11-19,True
1150,875,2023-05-17,False
1150,3773,2024-02-23,True
1150,3413,2024-01-29,True
1150,2196,2024-05-29,True
1151,2467,2021-11-23,True
1151,4635,2021-10-20,True
1151,3241,2021-10-10,True
1151,1450,2022-06-08,True
1151,3708,2022-11-28,True
1151,1774,2023-03-20,True
1151,4586,2023-12-18,True
1151,1528,2023-05-15,False
1151,3475,2024-06-24,True
1151,2352,2024-03-27,True
1152,2637,2019-12-26,True
1152,455,2019-06-20,True
1152,4154,2019-09-18,False
1152,2952,2020-05-08,True
1152,415,2020-12-08,False
1152,2589,2021-06-11,True
1152,3080,2021-03-13,True
1152,2468,2022-10-12,True
1152,2999,2023-05-07,True
1152,1119,2024-06-07,True
1152,926,2024-05-21,False
1153,873,2022-09-26,True
1153,2944,2022-10-10,False
1153,4577,2022-10-16,False
1153,1008,2023-11-12,True
1153,1248,2023-12-18,True
1153,1917,2024-02-16,True
1154,3461,2018-10-12,True
1154,2418,2018-09-25,True
1154,3181,2018-09-08,True
1154,1086,2019-05-21,True
1154,4469,2020-02-21,True
1154,4023,2020-03-31,True
1154,4085,2021-07-14,True
1154,285,2022-12-23,True
1154,1364,2022-09-18,True
1154,701,2023-12-02,True
1154,3585,2024-04-25,True
1154,3897,2024-05-08,True
1154,1993,2024-09-03,True
1155,741,2022-07-06,True
1155,3146,2022-03-31,True
1155,3428,2023-12-27,True
1155,2689,2024-09-17,True
1155,499,2024-03-21,False
1156,4842,2021-10-28,True
1156,799,2022-06-22,True
1156,2328,2023-09-10,True
1156,1682,2023-05-17,True
1156,2870,2024-03-27,True
1157,3490,2019-12-04,True
1157,1019,2019-12-18,True
1157,3894,2020-02-02,True
1157,3382,2020-05-13,True
1157,1595,2021-06-07,True
1157,4527,2021-03-19,True
1157,710,2022-10-14,True
1157,4508,2022-03-23,True
1157,1228,2023-03-14,True
1157,1921,2023-03-13,True
1157,3666,2023-02-19,True
1157,4645,2024-01-17,True
1157,3702,2024-02-10,True
1157,1666,2024-01-04,True
1158,1043,2021-11-29,True
1158,4339,2022-10-24,True
1158,795,2023-08-03,True
1158,4076,2023-01-17,True
1158,605,2023-01-21,True
1159,4642,2020-10-23,True
1159,2984,2020-11-27,True
1159,2707,2020-10-17,True
1159,3842,2021-02-18,True
1159,3165,2022-11-04,True
1159,2395,2022-02-01,True
1159,3255,2023-07-13,True
1159,1333,2024-08-13,True
1160,4328,2018-11-03,True
1160,1551,2018-10-03,False
1160,3496,2018-12-26,True
1160,315,2019-09-12,True
1160,4655,2020-10-05,True
1160,4210,2021-05-22,True
1160,2239,2021-09-26,True
1160,1741,2021-12-29,True
1160,1717,2022-10-13,True
1160,57,2022-01-25,True
1160,294,2023-10-03,True
1160,3476,2023-08-29,True
1160,4160,2023-02-07,True
1160,3167,2024-05-13,True
1161,3470,2020-07-22,True
1161,3276,2020-09-29,True
1161,663,2020-12-16,True
1161,4404,2021-11-01,True
1161,3096,2021-06-30,True
1161,3293,2021-12-21,True
1161,1171,2022-10-23,True
1161,1942,2022-12-18,True
1161,2361,2022-10-27,True
1161,1873,2023-06-26,True
1161,3417,2023-09-30,True
1161,883,2023-05-05,True
1161,2652,2024-07-25,True
1162,2623,2022-07-07,True
1162,2555,2022-10-30,True
1162,4738,2022-12-21,True
1162,2915,2023-05-27,True
1162,1483,2023-06-08,False
1162,3058,2023-07-01,True
1162,2249,2024-03-14,True
1162,557,2024-01-07,True
1162,2573,2024-04-01,True
1163,3837,2021-11-15,True
1163,3433,2022-12-02,False
1163,4609,2022-02-25,True
1163,1158,2023-05-20,False
1163,4352,2023-11-10,True
1163,274,2024-01-09,True
1163,2917,2024-05-12,True
1163,4807,2024-09-03,True
1164,4229,2020-07-20,True
1164,554,2021-01-27,True
1164,1436,2021-01-18,True
1164,2623,2022-10-21,True
1164,4021,2022-04-11,True
1164,3075,2022-01-29,True
1164,1224,2023-05-06,True
1164,3725,2024-01-20,False
1164,3142,2024-01-16,True
1164,1271,2024-05-02,True
1165,3030,2021-05-22,True
1165,2271,2021-01-24,True
1165,830,2021-10-16,True
1165,2541,2022-09-16,True
1165,4513,2022-05-10,True
1165,3703,2022-05-23,True
1165,948,2023-02-08,False
1165,3505,2024-07-30,True
1165,1530,2024-08-24,True
1165,2449,2024-02-10,False
1166,2331,2020-11-26,True
1166,1787,2021-12-17,True
1166,3685,2022-07-13,True
1166,1913,2022-05-29,True
1166,1779,2022-02-06,False
1166,289,2023-12-17,True
1166,4124,2023-12-29,False
1166,2256,2024-07-14,True
1166,724,2024-05-04,True
1166,3899,2024-04-21,True
1167,4497,2021-05-14,False
1167,2887,2022-01-14,True
1167,1223,2022-08-26,False
1167,4263,2023-12-05,True
1167,4004,2024-09-14,True
1168,1348,2022-08-31,False
1168,1969,2022-10-05,False
1168,3798,2023-11-08,False
1168,4488,2023-04-09,False
1168,4221,2023-05-30,True
1168,3895,2024-04-15,False
1169,4645,2019-12-30,True
1169,385,2019-12-15,True
1169,497,2019-12-20,False
1169,4200,2020-07-04,True
1169,371,2020-02-24,True
1169,4906,2020-08-01,True
1169,4350,2021-09-25,True
1169,1332,2021-08-26,True
1169,2237,2021-06-23,True
1169,4867,2022-12-04,False
1169,2991,2023-11-21,False
1169,4662,2023-05-18,True
1169,3062,2024-02-22,True
1170,320,2018-09-28,False
1170,2762,2018-07-31,True
1170,1979,2019-06-29,True
1170,1929,2019-08-20,True
1170,2749,2020-01-26,True
1170,3907,2020-05-14,True
1170,978,2021-06-24,False
1170,902,2021-05-11,True
1170,504,2022-10-25,True
1170,4626,2022-11-20,True
1170,524,2022-02-02,False
1170,3548,2023-04-14,True
1170,2034,2023-08-30,False
1170,3507,2024-07-28,True
1171,1312,2020-03-22,True
1171,402,2021-09-15,True
1171,3951,2021-12-04,True
1171,4187,2022-01-09,True
1171,3976,2022-04-16,False
1171,1857,2022-05-07,True
1171,4196,2023-08-30,False
1171,4013,2023-10-06,True
1171,4681,2023-02-18,True
1171,3163,2024-02-22,False
1171,3457,2024-03-23,True
1172,497,2020-08-02,True
1172,4826,2020-08-03,True
1172,3921,2020-08-13,False
1172,3436,2021-11-29,True
1172,261,2021-04-04,False
1172,2498,2021-07-10,True
1172,3261,2022-08-14,True
1172,4606,2022-09-03,True
1172,1917,2022-04-01,True
1172,1132,2023-11-04,True
1172,3415,2023-10-21,False
1172,1102,2024-05-23,True
1172,4776,2024-05-06,False
1173,2198,2019-10-05,True
1173,4440,2019-10-22,True
1173,117,2019-11-25,True
1173,974,2020-03-29,False
1173,1756,2021-07-10,False
1173,2411,2022-09-28,False
1173,1169,2022-09-14,True
1173,4247,2023-09-14,True
1173,2632,2024-06-11,True
1173,839,2024-07-03,False
1174,4522,2018-10-29,True
1174,840,2018-11-10,True
1174,3180,2018-11-12,True
1174,2186,2019-06-13,True
1174,1662,2019-12-25,True
1174,260,2020-03-13,True
1174,497,2020-05-29,True
1174,4188,2020-09-11,True
1174,1651,2021-04-10,True
1174,2879,2021-06-05,True
1174,1696,2022-05-09,True
1174,1578,2022-09-10,True
1174,1495,2022-01-28,True
1174,2758,2023-07-25,True
1174,2437,2024-08-30,True
1174,2035,2024-08-27,True
1175,4346,2021-11-20,True
1175,1937,2022-07-30,True
1175,3052,2023-03-25,True
1175,3588,2023-11-08,True
1175,3274,2023-06-11,False
1175,392,2024-08-07,False
1176,4152,2021-12-22,True
1176,1,2021-12-20,True
1176,3416,2021-12-13,True
1176,1920,2022-09-24,True
1176,2167,2022-08-25,True
1176,654,2022-09-30,True
1176,1562,2023-02-27,True
1176,2168,2023-02-15,True
1176,4174,2024-07-02,True
1176,636,2024-08-13,False
1177,2788,2021-12-03,True
1177,4129,2021-08-14,True
1177,1966,2021-08-17,True
1177,1290,2022-08-26,True
1177,3584,2022-04-09,True
1177,730,2022-06-22,True
1177,225,2023-12-02,True
1177,496,2023-02-14,False
1177,3399,2023-12-16,True
1177,2998,2024-01-07,True
1177,843,2024-09-29,True
1178,4303,2019-09-11,True
1178,3730,2019-09-08,False
1178,4799,2019-09-07,True
1178,390,2020-09-22,True
1178,1833,2021-06-16,True
1178,3493,2022-11-03,True
1178,2959,2022-03-11,True
1178,1657,2023-07-17,True
1178,4115,2024-09-07,True
1179,689,2020-10-10,True
1179,4801,2020-11-14,True
1179,620,2021-03-27,False
1179,4898,2021-02-26,True
1179,3917,2022-05-25,False
1179,4349,2023-09-24,True
1179,3025,2024-05-08,True
1179,21,2024-07-05,True
1179,2595,2024-07-20,True
1180,1398,2020-12-27,True
1180,3584,2021-05-21,True
1180,1102,2021-12-17,True
1180,2925,2021-01-31,True
1180,2518,2022-03-16,True
1180,3883,2022-11-25,True
1180,3721,2022-08-04,False
1180,3969,2023-10-14,True
1180,4621,2024-07-16,True
1180,2859,2024-02-12,True
1180,3921,2024-09-10,True
1182,1730,2018-12-23,True
1182,2364,2018-07-12,True
1182,4460,2019-12-24,True
1182,230,2019-09-15,True
1182,765,2019-09-13,False
1182,3219,2020-07-30,True
1182,4152,2020-08-25,True
1182,600,2021-04-05,True
1182,2384,2022-07-08,True
1182,3802,2022-07-29,True
1182,4845,2022-11-23,False
1182,4234,2023-10-16,True
1182,399,2024-06-11,True
1182,719,2024-04-16,True
1182,4518,2024-09-20,True
1183,3132,2018-10-12,True
1183,4359,2018-12-20,True
1183,2658,2018-10-02,True
1183,1711,2019-08-02,True
1183,2935,2019-04-14,True
1183,1610,2020-07-15,True
1183,514,2020-02-13,True
1183,4818,2021-12-26,True
1183,2929,2021-04-12,False
1183,4174,2021-07-03,True
1183,4112,2022-02-19,True
1183,2270,2023-10-29,True
1183,3351,2023-07-21,False
1183,2900,2023-04-13,True
1183,1114,2024-07-22,True
1183,3283,2024-08-10,True
1184,494,2019-08-13,True
1184,3601,2019-08-28,True
1184,750,2020-10-24,True
1184,1887,2020-06-25,True
1184,1762,2020-09-23,True
1184,1585,2021-12-04,True
1184,4497,2021-06-03,True
1184,3406,2022-06-05,False
1184,1598,2022-11-18,True
1184,2631,2023-06-15,True
1184,4942,2024-06-28,True
1184,1745,2024-01-28,True
1185,4063,2018-11-06,True
1185,3837,2019-07-30,True
1185,1624,2020-08-13,False
1185,2356,2021-06-16,True
1185,4669,2021-10-24,True
1185,590,2022-10-28,True
1185,1391,2022-01-29,True
1185,1918,2022-02-13,True
1185,3382,2023-01-04,True
1185,2934,2023-06-24,True
1185,1035,2024-06-12,True
1185,2592,2024-01-06,False
1185,103,2024-07-09,True
1186,1930,2018-04-25,True
1186,3882,2019-10-21,True
1186,96,2019-04-08,True
1186,2308,2019-02-26,True
1186,2976,2020-02-08,False
1186,2638,2020-04-16,True
1186,6,2020-09-25,True
1186,3948,2021-11-09,True
1186,3040,2021-05-28,True
1186,1734,2022-09-07,True
1186,2392,2022-09-25,True
1186,2841,2022-01-08,True
1186,1259,2023-01-11,True
1186,4559,2023-10-28,True
1186,3683,2023-03-27,True
1186,2675,2024-03-19,True
1186,1610,2024-04-24,True
1186,1040,2024-02-16,True
1187,4597,2019-11-13,True
1187,2247,2019-12-26,True
1187,1509,2020-04-30,True
1187,2424,2021-04-18,False
1187,16,2021-04-15,True
1187,2325,2021-10-21,True
1187,4811,2022-06-23,True
1187,1055,2022-08-24,True
1187,1843,2022-05-06,False
1187,1065,2023-10-19,True
1187,1368,2023-08-07,True
1187,379,2023-08-13,True
1187,4947,2024-07-22,False
1187,2230,2024-02-13,True
1188,3608,2020-10-04,False
1188,3457,2020-09-18,True
1188,3664,2021-02-16,True
1188,4318,2022-06-23,True
1188,3817,2023-11-16,True
1188,3662,2023-06-30,True
1188,3099,2024-05-09,False
1189,1552,2019-09-15,False
1189,3701,2020-03-15,True
1189,174,2020-09-14,True
1189,2432,2020-05-22,False
1189,1251,2021-07-15,False
1189,4675,2021-08-25,True
1189,2128,2021-12-12,True
1189,2830,2022-03-31,True
1189,3637,2023-02-17,True
1189,420,2023-08-17,True
1189,3040,2023-10-10,True
1189,3466,2024-05-13,True
1190,4321,2018-12-17,True
1190,3985,2019-01-23,False
1190,851,2020-11-26,True
1190,1956,2020-12-02,True
1190,1588,2020-12-20,True
1190,3646,2021-09-20,True
1190,4271,2021-05-01,False
1190,3462,2021-08-23,False
1190,149,2022-03-07,True
1190,1876,2023-05-29,True
1190,2712,2024-09-01,True
1191,1506,2018-09-03,True
1191,480,2019-12-07,True
1191,4077,2019-03-24,True
1191,1127,2019-09-11,True
1191,4059,2020-10-13,False
1191,992,2020-07-22,True
1191,2149,2021-09-27,True
1191,3098,2021-09-17,True
1191,1602,2021-03-01,True
1191,3428,2022-07-28,True
1191,1853,2022-04-26,True
1191,1935,2022-10-10,True
1191,1954,2023-04-14,False
1191,3059,2023-07-02,False
