Employee ID,Leave Details,Leave Type,Leave Reason ID,Leave Start Date,Leave End Date,Number of Leave Days Taken,Leave Status,Leave Balance,Cost of Leave ($),Leave Liability Amount ($),Absenteeism Cost Impact ($)
1016,For emergencies or critical family events.,Sick,5,8/12/2020,8/15/2020,3,Approved,26,644.49,644.49,644.49
1016,Annual Leave,Annual,5,4/1/2021,4/11/2021,10,Approved,13,2148.29,2148.29,2148.29
1016,Annual Leave,Annual,10,8/21/2020,8/24/2020,3,Rejected,27,644.49,644.49,644.49
1016,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,3/31/2020,4/3/2020,3,Approved,20,644.49,644.49,644.49
1016,Annual Leave,Annual,3,5/2/2020,5/4/2020,2,Approved,22,429.66,429.66,429.66
1016,Annual Leave,Annual,3,11/29/2020,12/14/2020,15,Approved,19,3222.44,3222.44,3222.44
1016,Annual Leave,Annual,6,10/10/2020,10/16/2020,6,Rejected,28,1288.98,1288.98,1288.98
1016,Annual Leave,Annual,4,3/23/2021,3/26/2021,3,Rejected,21,644.49,644.49,644.49
1017,Annual Leave,Annual,3,10/30/2019,11/2/2019,3,Approved,29,1321.13,1981.69,2642.26
1017,For serious or long-term health issues.,Vacation,9,12/22/2019,12/29/2019,7,Approved,28,3082.63,4623.95,6165.27
1017,For observing religious holidays.,Sick,8,5/16/2020,5/29/2020,13,Rejected,23,5724.89,8587.34,11449.79
1017,Annual Leave,Annual,10,10/7/2020,10/13/2020,6,Rejected,29,2642.26,3963.39,5284.52
1017,Annual Leave,Annual,4,4/5/2020,4/10/2020,5,Approved,13,2201.88,3302.82,4403.76
1017,For performing public or civic duties.,Vacation,7,1/29/2021,1/31/2021,2,Rejected,23,880.75,1321.13,1761.51
1017,"For personal growth or development, typically unpaid.",Bereavement,10,12/30/2022,12/31/2022,1,Rejected,11,440.38,660.56,880.75
1017,Annual Leave,Annual,10,5/2/2022,5/5/2022,3,Rejected,27,1321.13,1981.69,2642.26
1017,Annual Leave,Annual,10,8/19/2023,8/26/2023,7,Approved,24,3082.63,4623.95,6165.27
1017,"For personal growth or development, typically unpaid.",Vacation,10,12/27/2023,12/31/2023,4,Rejected,19,1761.51,2642.26,3523.01
1017,Annual Leave,Annual,4,4/13/2024,4/27/2024,14,Rejected,19,6165.27,9247.9,12330.54
1018,Annual Leave,Annual,7,12/9/2018,12/14/2018,5,Rejected,10,1523.47,1523.47,1523.47
1018,Annual Leave,Annual,9,12/18/2018,12/22/2018,4,Rejected,15,1218.78,1218.78,1218.78
1018,Annual Leave,Annual,8,12/11/2018,12/21/2018,10,Rejected,21,3046.95,3046.95,3046.95
1018,Annual Leave,Annual,6,2/21/2019,3/8/2019,15,Approved,24,4570.42,4570.42,4570.42
1018,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,4/9/2019,4/19/2019,10,Approved,17,3046.95,3046.95,3046.95
1018,For educational pursuits or exams.,Vacation,4,11/23/2019,11/26/2019,3,Approved,25,914.08,914.08,914.08
1018,Annual Leave,Annual,2,9/13/2020,9/17/2020,4,Approved,23,1218.78,1218.78,1218.78
1018,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,11/14/2020,11/26/2020,12,Approved,22,3656.34,3656.34,3656.34
1018,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,10/7/2021,10/14/2021,7,Rejected,23,2132.86,2132.86,2132.86
1018,Annual Leave,Annual,5,9/10/2021,9/12/2021,2,Rejected,25,609.39,609.39,609.39
1018,Annual Leave,Annual,5,11/26/2021,11/29/2021,3,Approved,21,914.08,914.08,914.08
1018,Annual Leave,Annual,3,10/28/2021,11/1/2021,4,Approved,16,1218.78,1218.78,1218.78
1018,For educational pursuits or exams.,Sick,4,7/19/2021,7/27/2021,8,Approved,18,2437.56,2437.56,2437.56
1018,Annual Leave,Annual,8,3/25/2022,4/3/2022,9,Approved,22,2742.25,2742.25,2742.25
1018,Annual Leave,Annual,4,11/2/2023,11/11/2023,9,Approved,22,2742.25,2742.25,2742.25
1018,Annual Leave,Annual,10,5/23/2024,5/27/2024,4,Rejected,24,1218.78,1218.78,1218.78
1018,For the death of a family member.,Vacation,3,10/23/2024,10/31/2024,8,Approved,13,2437.56,2437.56,2437.56
1018,"For personal growth or development, typically unpaid.",Vacation,10,11/23/2024,12/1/2024,8,,19,2437.56,2437.56,2437.56
1018,Annual Leave,Annual,5,3/15/2024,3/19/2024,4,Rejected,20,1218.78,1218.78,1218.78
1019,Annual Leave,Annual,1,9/1/2021,9/11/2021,10,Rejected,13,2974.83,4462.24,5949.66
1019,Annual Leave,Annual,5,9/10/2021,9/13/2021,3,Approved,7,892.45,1338.67,1784.9
1019,Annual Leave,Annual,9,5/22/2022,6/4/2022,13,Approved,11,3867.28,5800.92,7734.55
1019,For observing religious holidays.,Sick,8,2/19/2022,2/24/2022,5,Rejected,11,1487.41,2231.12,2974.83
1019,To serve on a jury as required by law.,Sick,6,2/7/2022,2/10/2022,3,Rejected,11,892.45,1338.67,1784.9
1019,Annual Leave,Annual,9,6/5/2022,6/6/2022,1,Rejected,12,297.48,446.22,594.97
1019,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,7/16/2023,7/28/2023,12,Rejected,13,3569.79,5354.69,7139.59
1019,For educational pursuits or exams.,Sick,4,6/26/2024,6/30/2024,4,Approved,9,1189.93,1784.9,2379.86
1019,For educational pursuits or exams.,Vacation,4,6/18/2024,7/2/2024,14,Approved,8,4164.76,6247.14,8329.52
1019,Annual Leave,Annual,5,4/26/2024,5/14/2024,18,Approved,14,5354.69,8032.04,10709.38
1019,Annual Leave,Annual,7,10/28/2024,11/8/2024,11,Approved,15,3272.31,4908.47,6544.62
1021,Annual Leave,Annual,3,12/9/2021,12/14/2021,5,Approved,30,1248.15,1248.15,1248.15
1021,Annual Leave,Annual,10,12/30/2021,12/31/2021,1,Approved,30,249.63,249.63,249.63
1021,Annual Leave,Annual,1,12/13/2022,12/31/2022,18,Approved,28,4493.34,4493.34,4493.34
1021,For observing religious holidays.,Vacation,8,5/4/2022,5/23/2022,19,Approved,29,4742.98,4742.98,4742.98
1021,Annual Leave,Annual,3,1/8/2022,1/10/2022,2,Approved,20,499.26,499.26,499.26
1021,Annual Leave,Annual,10,3/6/2022,3/14/2022,8,Approved,15,1997.04,1997.04,1997.04
1021,Annual Leave,Annual,9,4/23/2023,4/30/2023,7,Rejected,21,1747.41,1747.41,1747.41
1021,Annual Leave,Annual,4,9/7/2024,9/13/2024,6,Approved,24,1497.78,1497.78,1497.78
1022,Annual Leave,Annual,5,12/30/2021,12/31/2021,1,Approved,5,222.31,222.31,222.31
1022,Annual Leave,Annual,8,12/21/2021,12/31/2021,10,Rejected,14,2223.12,2223.12,2223.12
1022,For the death of a family member.,"For personal growth or development, typically unpaid.",3,2/1/2022,2/16/2022,15,Approved,7,3334.68,3334.68,3334.68
1022,For caretaking responsibilities related to a child.,"For personal growth or development, typically unpaid.",2,5/26/2022,5/30/2022,4,Rejected,8,889.25,889.25,889.25
1022,For serious or long-term health issues.,Vacation,9,3/23/2022,3/27/2022,4,Approved,15,889.25,889.25,889.25
1022,For emergencies or critical family events.,Vacation,5,12/6/2022,12/16/2022,10,Approved,12,2223.12,2223.12,2223.12
1022,Annual Leave,Annual,10,3/8/2022,3/9/2022,1,Approved,15,222.31,222.31,222.31
1022,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,12/1/2023,12/4/2023,3,Rejected,6,666.94,666.94,666.94
1022,For performing public or civic duties.,Sick,7,1/9/2023,1/19/2023,10,Rejected,15,2223.12,2223.12,2223.12
1022,Annual Leave,Annual,6,11/17/2024,11/22/2024,5,,9,1111.56,1111.56,1111.56
1022,Annual Leave,Annual,4,11/11/2024,11/21/2024,10,,10,2223.12,2223.12,2223.12
1023,Annual Leave,Annual,3,10/1/2022,10/6/2022,5,Rejected,23,1930.63,2895.95,3861.26
1023,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,10/11/2022,10/14/2022,3,Rejected,29,1158.38,1737.57,2316.76
1023,For emergencies or critical family events.,Sick,5,10/25/2023,10/30/2023,5,Approved,18,1930.63,2895.95,3861.26
1023,Annual Leave,Annual,4,2/19/2023,2/23/2023,4,Approved,13,1544.5,2316.76,3089.01
1023,"For personal growth or development, typically unpaid.",Sick,10,10/30/2023,10/31/2023,1,Approved,29,386.13,579.19,772.25
1023,For the death of a family member.,"For personal growth or development, typically unpaid.",3,9/29/2023,10/11/2023,12,Approved,17,4633.51,6950.27,9267.03
1023,Annual Leave,Annual,2,3/18/2024,3/23/2024,5,Rejected,10,1930.63,2895.95,3861.26
1023,Annual Leave,Annual,6,3/22/2024,3/26/2024,4,Approved,10,1544.5,2316.76,3089.01
1023,For caretaking responsibilities related to a child.,Vacation,2,4/15/2024,4/20/2024,5,Approved,18,1930.63,2895.95,3861.26
1024,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,12/5/2021,12/10/2021,5,Approved,15,918.39,918.39,918.39
1024,Annual Leave,Annual,8,12/11/2021,12/15/2021,4,Approved,28,734.71,734.71,734.71
1024,Annual Leave,Annual,5,12/28/2021,12/31/2021,3,Rejected,28,551.03,551.03,551.03
1024,Annual Leave,Annual,1,12/12/2021,12/21/2021,9,Rejected,29,1653.1,1653.1,1653.1
1024,For caretaking responsibilities related to a child.,Bereavement,2,1/20/2022,1/24/2022,4,Rejected,21,734.71,734.71,734.71
1024,For fathers after the birth of a child.,Sick,1,7/12/2022,7/18/2022,6,Approved,20,1102.07,1102.07,1102.07
1024,Annual Leave,Annual,9,7/30/2023,7/31/2023,1,Approved,13,183.68,183.68,183.68
1024,Annual Leave,Annual,4,4/25/2024,4/28/2024,3,Rejected,12,551.03,551.03,551.03
1024,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,11/5/2024,11/13/2024,8,Pending,16,1469.42,1469.42,1469.42
1024,For the death of a family member.,"For personal growth or development, typically unpaid.",3,3/31/2024,4/9/2024,9,Approved,14,1653.1,1653.1,1653.1
1025,To serve on a jury as required by law.,Vacation,6,12/15/2019,12/20/2019,5,Approved,6,1120.85,1120.85,1120.85
1025,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,10/13/2019,10/21/2019,8,Rejected,14,1793.35,1793.35,1793.35
1025,For the death of a family member.,"For personal growth or development, typically unpaid.",3,9/28/2020,10/1/2020,3,Approved,10,672.51,672.51,672.51
1025,For observing religious holidays.,Bereavement,8,5/23/2020,6/9/2020,17,Approved,9,3810.87,3810.87,3810.87
1025,Annual Leave,Annual,8,7/7/2020,7/16/2020,9,Approved,13,2017.52,2017.52,2017.52
1025,Annual Leave,Annual,3,12/11/2020,12/18/2020,7,Rejected,14,1569.18,1569.18,1569.18
1025,Annual Leave,Annual,10,5/24/2021,5/29/2021,5,Approved,7,1120.85,1120.85,1120.85
1025,Annual Leave,Annual,2,3/5/2021,3/18/2021,13,Approved,11,2914.2,2914.2,2914.2
1025,Annual Leave,Annual,4,4/13/2021,4/22/2021,9,Approved,11,2017.52,2017.52,2017.52
1025,Annual Leave,Annual,1,10/1/2021,10/15/2021,14,Approved,12,3138.37,3138.37,3138.37
1025,Annual Leave,Annual,5,11/11/2021,11/14/2021,3,Rejected,7,672.51,672.51,672.51
1025,Annual Leave,Annual,7,3/9/2022,3/21/2022,12,Rejected,14,2690.03,2690.03,2690.03
1025,Annual Leave,Annual,5,10/1/2022,10/3/2022,2,Rejected,6,448.34,448.34,448.34
1025,For fathers after the birth of a child.,Sick,1,3/6/2022,3/15/2022,9,Approved,9,2017.52,2017.52,2017.52
1025,Annual Leave,Annual,4,9/29/2022,10/4/2022,5,Rejected,12,1120.85,1120.85,1120.85
1025,For educational pursuits or exams.,Sick,4,9/16/2022,9/29/2022,13,Approved,9,2914.2,2914.2,2914.2
1025,Annual Leave,Annual,7,11/28/2023,12/5/2023,7,Approved,13,1569.18,1569.18,1569.18
1025,Annual Leave,Annual,4,10/29/2023,11/2/2023,4,Rejected,10,896.68,896.68,896.68
1025,Annual Leave,Annual,3,4/20/2024,4/30/2024,10,Approved,11,2241.69,2241.69,2241.69
1025,Annual Leave,Annual,10,12/9/2024,12/13/2024,4,,13,896.68,896.68,896.68
1025,Annual Leave,Annual,6,12/12/2024,12/20/2024,8,,12,1793.35,1793.35,1793.35
1026,For educational pursuits or exams.,Sick,4,12/26/2021,12/28/2021,2,Rejected,21,393.73,393.73,393.73
1026,To serve on a jury as required by law.,Sick,6,11/20/2021,11/22/2021,2,Rejected,18,393.73,393.73,393.73
1026,Annual Leave,Annual,7,11/13/2021,11/20/2021,7,Rejected,16,1378.06,1378.06,1378.06
1026,Annual Leave,Annual,6,11/27/2021,12/6/2021,9,Rejected,25,1771.79,1771.79,1771.79
1026,For the death of a family member.,Vacation,3,5/13/2022,5/17/2022,4,Approved,13,787.46,787.46,787.46
1026,For the death of a family member.,Vacation,3,5/4/2022,5/10/2022,6,Approved,22,1181.19,1181.19,1181.19
1026,Annual Leave,Annual,5,2/5/2022,2/20/2022,15,Approved,13,2952.99,2952.99,2952.99
1026,Annual Leave,Annual,8,1/31/2022,2/6/2022,6,Rejected,21,1181.19,1181.19,1181.19
1026,For observing religious holidays.,Sick,8,10/17/2022,11/1/2022,15,Rejected,10,2952.99,2952.99,2952.99
1026,Annual Leave,Annual,9,9/28/2023,10/18/2023,20,Approved,21,3937.32,3937.32,3937.32
1026,For caretaking responsibilities related to a child.,Bereavement,2,9/15/2023,10/2/2023,17,Rejected,10,3346.72,3346.72,3346.72
1026,Annual Leave,Annual,6,5/16/2024,5/19/2024,3,Rejected,28,590.6,590.6,590.6
1026,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,4/26/2024,5/1/2024,5,Approved,26,984.33,984.33,984.33
1027,Annual Leave,Annual,4,5/4/2018,5/10/2018,6,Approved,30,1513.24,1513.24,1513.24
1027,For performing public or civic duties.,Sick,7,12/19/2019,12/31/2019,12,Rejected,25,3026.48,3026.48,3026.48
1027,Annual Leave,Annual,1,5/23/2019,6/2/2019,10,Rejected,30,2522.07,2522.07,2522.07
1027,Annual Leave,Annual,3,4/1/2019,4/12/2019,11,Rejected,10,2774.28,2774.28,2774.28
1027,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,4/27/2020,5/17/2020,20,Approved,24,5044.14,5044.14,5044.14
1027,Annual Leave,Annual,4,6/29/2020,7/4/2020,5,Rejected,17,1261.04,1261.04,1261.04
1027,Annual Leave,Annual,2,8/3/2020,8/14/2020,11,Approved,28,2774.28,2774.28,2774.28
1027,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,12/24/2020,12/31/2020,7,Approved,29,1765.45,1765.45,1765.45
1027,For the death of a family member.,"For personal growth or development, typically unpaid.",3,12/11/2021,12/16/2021,5,Approved,22,1261.04,1261.04,1261.04
1027,Annual Leave,Annual,5,9/3/2022,9/7/2022,4,Rejected,24,1008.83,1008.83,1008.83
1027,Annual Leave,Annual,5,3/29/2022,4/8/2022,10,Approved,16,2522.07,2522.07,2522.07
1027,"For personal growth or development, typically unpaid.",Bereavement,10,4/7/2022,4/11/2022,4,Approved,29,1008.83,1008.83,1008.83
1027,Annual Leave,Annual,8,10/23/2023,10/27/2023,4,Rejected,12,1008.83,1008.83,1008.83
1027,For fathers after the birth of a child.,Vacation,1,2/10/2023,2/11/2023,1,Approved,26,252.21,252.21,252.21
1027,Annual Leave,Annual,5,11/24/2023,11/28/2023,4,Rejected,11,1008.83,1008.83,1008.83
1027,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,12/13/2023,12/19/2023,6,Approved,11,1513.24,1513.24,1513.24
1027,Annual Leave,Annual,7,9/30/2023,10/9/2023,9,Rejected,26,2269.86,2269.86,2269.86
1027,Annual Leave,Annual,7,7/3/2024,7/6/2024,3,Rejected,23,756.62,756.62,756.62
1027,Annual Leave,Annual,8,12/30/2024,12/31/2024,1,,13,252.21,252.21,252.21
1027,For fathers after the birth of a child.,Sick,1,12/2/2024,12/16/2024,14,,17,3530.9,3530.9,3530.9
1027,For educational pursuits or exams.,Sick,4,5/27/2024,6/16/2024,20,Approved,26,5044.14,5044.14,5044.14
1028,Annual Leave,Annual,2,12/20/2018,12/31/2018,11,Approved,14,4772.75,7159.12,9545.49
1028,For educational pursuits or exams.,Vacation,4,12/22/2018,12/27/2018,5,Rejected,15,2169.43,3254.14,4338.86
1028,Annual Leave,Annual,1,12/1/2018,12/4/2018,3,Approved,11,1301.66,1952.49,2603.32
1028,Annual Leave,Annual,2,11/21/2018,11/23/2018,2,Approved,6,867.77,1301.66,1735.54
1028,Annual Leave,Annual,8,8/23/2019,8/29/2019,6,Approved,8,2603.32,3904.97,5206.63
1028,Annual Leave,Annual,10,11/28/2020,11/30/2020,2,Rejected,8,867.77,1301.66,1735.54
1028,Annual Leave,Annual,3,10/14/2020,10/19/2020,5,Rejected,7,2169.43,3254.14,4338.86
1028,For fathers after the birth of a child.,Sick,1,10/30/2020,11/3/2020,4,Rejected,10,1735.54,2603.32,3471.09
1028,For educational pursuits or exams.,Vacation,4,9/10/2021,9/19/2021,9,Rejected,5,3904.97,5857.46,7809.95
1028,Annual Leave,Annual,1,5/24/2022,6/10/2022,17,Approved,11,7376.06,11064.09,14752.12
1028,Annual Leave,Annual,10,4/24/2022,5/9/2022,15,Approved,13,6508.29,9762.43,13016.58
1028,Annual Leave,Annual,8,2/14/2023,2/18/2023,4,Approved,9,1735.54,2603.32,3471.09
1028,Annual Leave,Annual,2,8/17/2023,8/26/2023,9,Rejected,12,3904.97,5857.46,7809.95
1028,Annual Leave,Annual,4,8/15/2023,8/29/2023,14,Rejected,12,6074.4,9111.6,12148.81
1028,Annual Leave,Annual,1,6/11/2023,6/16/2023,5,Approved,15,2169.43,3254.14,4338.86
1028,For performing public or civic duties.,Sick,7,2/18/2023,2/21/2023,3,Rejected,14,1301.66,1952.49,2603.32
1028,Annual Leave,Annual,1,3/5/2024,3/9/2024,4,Approved,9,1735.54,2603.32,3471.09
1028,Annual Leave,Annual,10,6/10/2024,6/16/2024,6,Approved,7,2603.32,3904.97,5206.63
1029,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,12/23/2022,12/27/2022,4,Rejected,13,1391.49,2087.24,2782.99
1029,Annual Leave,Annual,8,12/30/2022,12/31/2022,1,Approved,12,347.87,521.81,695.75
1029,For fathers after the birth of a child.,Vacation,1,12/20/2022,12/25/2022,5,Rejected,25,1739.37,2609.05,3478.73
1029,Annual Leave,Annual,9,12/29/2022,12/31/2022,2,Rejected,10,695.75,1043.62,1391.49
1029,Annual Leave,Annual,1,4/14/2023,4/20/2023,6,Rejected,14,2087.24,3130.86,4174.48
1029,Annual Leave,Annual,1,9/11/2023,9/26/2023,15,Approved,10,5218.1,7827.15,10436.2
1029,Annual Leave,Annual,5,2/3/2023,2/10/2023,7,Rejected,11,2435.11,3652.67,4870.22
1029,Annual Leave,Annual,1,9/3/2024,9/10/2024,7,Rejected,26,2435.11,3652.67,4870.22
1029,Annual Leave,Annual,8,8/5/2024,8/14/2024,9,Approved,22,3130.86,4696.29,6261.72
1029,To serve on a jury as required by law.,Bereavement,6,9/30/2024,10/11/2024,11,Rejected,15,3826.61,5739.91,7653.21
1029,For performing public or civic duties.,Vacation,7,1/24/2024,1/28/2024,4,Approved,20,1391.49,2087.24,2782.99
1029,Annual Leave,Annual,5,11/28/2024,12/5/2024,7,,28,2435.11,3652.67,4870.22
1030,Annual Leave,Annual,1,8/29/2021,9/3/2021,5,Approved,13,987.63,987.63,987.63
1030,For educational pursuits or exams.,Bereavement,4,10/16/2022,10/21/2022,5,Approved,7,987.63,987.63,987.63
1030,"For personal growth or development, typically unpaid.",Sick,10,7/9/2023,7/16/2023,7,Rejected,12,1382.68,1382.68,1382.68
1030,To serve on a jury as required by law.,Vacation,6,10/30/2023,11/1/2023,2,Rejected,10,395.05,395.05,395.05
1030,Annual Leave,Annual,6,12/8/2023,12/12/2023,4,Rejected,12,790.1,790.1,790.1
1030,For fathers after the birth of a child.,Sick,1,1/10/2024,1/14/2024,4,Rejected,12,790.1,790.1,790.1
1031,Annual Leave,Annual,7,6/4/2021,6/10/2021,6,Approved,19,2744.2,4116.3,5488.4
1031,Annual Leave,Annual,7,6/30/2021,7/9/2021,9,Rejected,13,4116.3,6174.45,8232.59
1031,For serious or long-term health issues.,Sick,9,10/25/2021,11/2/2021,8,Rejected,20,3658.93,5488.4,7317.86
1031,Annual Leave,Annual,9,7/29/2021,8/4/2021,6,Approved,24,2744.2,4116.3,5488.4
1031,Annual Leave,Annual,7,8/14/2022,9/3/2022,20,Rejected,20,9147.33,13720.99,18294.66
1031,Annual Leave,Annual,7,4/4/2022,4/10/2022,6,Rejected,19,2744.2,4116.3,5488.4
1031,Annual Leave,Annual,8,2/7/2022,2/16/2022,9,Approved,25,4116.3,6174.45,8232.59
1031,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,5/24/2022,5/28/2022,4,Approved,17,1829.47,2744.2,3658.93
1031,For observing religious holidays.,Sick,8,4/3/2022,4/4/2022,1,Rejected,20,457.37,686.05,914.73
1031,Annual Leave,Annual,1,11/27/2023,12/3/2023,6,Approved,25,2744.2,4116.3,5488.4
1031,Annual Leave,Annual,9,12/13/2023,12/23/2023,10,Rejected,16,4573.66,6860.5,9147.33
1031,Annual Leave,Annual,7,7/8/2024,7/18/2024,10,Rejected,19,4573.66,6860.5,9147.33
1032,Annual Leave,Annual,4,11/12/2018,11/16/2018,4,Approved,10,675.01,675.01,675.01
1032,Annual Leave,Annual,4,11/18/2018,11/30/2018,12,Approved,15,2025.02,2025.02,2025.02
1032,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,9/4/2018,9/9/2018,5,Approved,23,843.76,843.76,843.76
1032,For performing public or civic duties.,Vacation,7,6/13/2019,6/18/2019,5,Rejected,15,843.76,843.76,843.76
1032,Annual Leave,Annual,3,3/5/2019,3/11/2019,6,Approved,13,1012.51,1012.51,1012.51
1032,Annual Leave,Annual,2,1/4/2019,1/18/2019,14,Rejected,12,2362.53,2362.53,2362.53
1032,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,11/12/2019,11/19/2019,7,Approved,17,1181.26,1181.26,1181.26
1032,Annual Leave,Annual,9,6/13/2020,6/20/2020,7,Rejected,24,1181.26,1181.26,1181.26
