Employee ID,Year,Performance Feedback ID,Goal Clarity,Support for Goals,Manager Feedback Effectiveness,Team Collaboration Score,Additional Support Needed,Career Growth Satisfaction,Overall Performance Rating
1121,2023,446,Yes,No,4,2,Better communication from management,Yes,4
1122,2022,447,Yes,No,1,3,Improved work-life balance,Yes,4
1123,2020,448,No,No,4,1,Better communication from management,No,5
1123,2021,449,Yes,No,2,5,Better communication from management,Yes,5
1123,2022,450,No,Yes,2,3,More career growth opportunities,No,1
1123,2023,451,No,No,4,2,More career growth opportunities,No,2
1124,2021,452,No,No,5,3,More career growth opportunities,Yes,1
1124,2022,453,Yes,Yes,4,1,More team collaboration opportunities,No,3
1124,2023,454,No,Yes,5,5,Improved work-life balance,No,4
1125,2022,455,No,Yes,5,2,More training resources,Yes,3
1125,2023,456,Yes,No,1,4,More training resources,Yes,5
1126,2019,457,No,No,5,4,More training resources,Yes,4
1126,2020,458,Yes,No,5,5,Better communication from management,Yes,3
1126,2021,459,No,No,2,5,More team collaboration opportunities,No,1
1126,2022,460,Yes,Yes,4,2,More career growth opportunities,Yes,4
1126,2023,461,No,Yes,2,3,Improved work-life balance,No,4
1127,2022,462,Yes,No,2,5,More team collaboration opportunities,No,4
1128,2020,463,Yes,Yes,4,5,Improved work-life balance,No,4
1128,2021,464,No,No,4,5,More career growth opportunities,No,1
1128,2022,465,Yes,Yes,4,2,More training resources,Yes,4
1128,2023,466,No,Yes,2,4,More career growth opportunities,Yes,2
1129,2020,467,Yes,No,3,1,Improved work-life balance,No,3
1129,2021,468,Yes,No,3,4,Improved work-life balance,No,4
1129,2022,469,No,Yes,4,3,More training resources,Yes,1
1130,2019,470,Yes,No,4,5,More training resources,No,3
1130,2020,471,No,Yes,1,4,More team collaboration opportunities,Yes,4
1130,2021,472,No,No,5,2,More career growth opportunities,No,3
1130,2022,473,No,No,1,1,Better communication from management,No,4
1130,2023,474,Yes,Yes,2,3,Better communication from management,No,4
1131,2022,475,Yes,No,2,5,More career growth opportunities,No,5
1131,2023,476,No,No,1,3,Improved work-life balance,Yes,4
1132,2021,477,Yes,No,4,4,Improved work-life balance,No,1
1133,2019,478,No,Yes,3,5,More training resources,Yes,4
1133,2020,479,Yes,No,3,4,More training resources,No,3
1133,2021,480,No,No,3,3,Better communication from management,No,4
1133,2022,481,Yes,No,5,1,Better communication from management,No,2
1133,2023,482,Yes,No,2,2,Better communication from management,No,2
1134,2019,483,No,No,1,2,More training resources,No,2
1134,2020,484,Yes,Yes,2,3,Improved work-life balance,Yes,5
1134,2021,485,No,Yes,3,4,More career growth opportunities,Yes,4
1134,2022,486,No,Yes,4,2,Improved work-life balance,No,2
1134,2023,487,Yes,Yes,5,3,More training resources,Yes,2
1136,2018,488,Yes,No,1,3,Better communication from management,No,4
1136,2019,489,No,Yes,1,3,More training resources,Yes,3
1136,2020,490,No,No,5,2,More team collaboration opportunities,No,2
1136,2021,491,No,Yes,1,1,More career growth opportunities,No,1
1136,2022,492,Yes,Yes,1,1,Better communication from management,No,4
1136,2023,493,No,Yes,3,3,More career growth opportunities,No,3
1137,2019,494,No,Yes,1,5,Better communication from management,Yes,3
1137,2020,495,Yes,Yes,3,5,More team collaboration opportunities,No,1
1137,2021,496,No,No,4,3,More team collaboration opportunities,Yes,3
1137,2022,497,Yes,Yes,3,2,Better communication from management,Yes,2
1137,2023,498,Yes,Yes,5,1,More team collaboration opportunities,Yes,4
1138,2021,499,Yes,No,4,1,More career growth opportunities,No,1
1138,2022,500,No,Yes,1,3,Improved work-life balance,No,1
1138,2023,501,Yes,No,1,5,More training resources,Yes,3
1139,2018,502,Yes,No,4,5,Better communication from management,No,2
1139,2019,503,Yes,Yes,4,4,More training resources,Yes,2
1139,2020,504,No,Yes,5,5,Improved work-life balance,No,5
1139,2021,505,No,Yes,4,1,Improved work-life balance,Yes,2
1139,2022,506,Yes,No,2,5,More team collaboration opportunities,Yes,1
1139,2023,507,No,Yes,3,4,Better communication from management,No,2
1140,2020,508,Yes,Yes,5,4,Improved work-life balance,Yes,1
1140,2021,509,No,Yes,4,5,Better communication from management,Yes,4
1140,2022,510,No,No,5,4,More career growth opportunities,No,2
1140,2023,511,Yes,Yes,4,2,More training resources,Yes,2
1141,2022,512,Yes,No,3,3,Better communication from management,Yes,3
1141,2023,513,Yes,No,1,1,More career growth opportunities,No,3
1142,2020,514,Yes,Yes,5,1,Improved work-life balance,Yes,2
1142,2021,515,No,No,2,3,More team collaboration opportunities,Yes,5
1142,2022,516,Yes,Yes,1,3,Better communication from management,Yes,3
1142,2023,517,Yes,Yes,1,5,Better communication from management,Yes,2
1143,2018,518,No,Yes,3,2,Better communication from management,No,4
1143,2019,519,Yes,No,1,1,Improved work-life balance,Yes,4
1143,2020,520,Yes,Yes,4,5,More career growth opportunities,Yes,2
1143,2021,521,Yes,Yes,5,2,Improved work-life balance,No,1
1143,2022,522,Yes,No,4,4,More training resources,No,5
1143,2023,523,No,Yes,5,2,Improved work-life balance,No,2
1144,2022,524,No,Yes,2,1,More training resources,Yes,2
1144,2023,525,No,No,3,4,More career growth opportunities,No,3
1145,2019,526,Yes,Yes,3,1,More career growth opportunities,No,2
1145,2020,527,Yes,No,2,3,Better communication from management,No,4
1145,2021,528,No,No,3,4,More team collaboration opportunities,No,3
1145,2022,529,No,Yes,2,5,Improved work-life balance,Yes,4
1145,2023,530,Yes,Yes,1,2,Better communication from management,Yes,1
1146,2022,531,Yes,No,4,3,More team collaboration opportunities,Yes,4
1146,2023,532,No,Yes,1,3,More team collaboration opportunities,Yes,3
1147,2022,533,Yes,No,3,2,More training resources,No,1
1147,2023,534,No,No,5,5,More career growth opportunities,Yes,3
1148,2022,535,No,Yes,5,3,More team collaboration opportunities,No,1
1148,2023,536,Yes,Yes,5,2,More career growth opportunities,Yes,3
1149,2021,537,Yes,Yes,3,3,More training resources,No,3
1149,2022,538,Yes,Yes,3,1,More career growth opportunities,Yes,2
1149,2023,539,Yes,No,3,3,More career growth opportunities,No,2
1150,2021,540,No,Yes,2,5,More team collaboration opportunities,Yes,1
1150,2022,541,No,No,2,5,Better communication from management,Yes,4
1150,2023,542,No,Yes,4,3,Better communication from management,No,5
1151,2021,543,No,No,1,4,More team collaboration opportunities,Yes,1
1151,2022,544,No,Yes,5,3,Improved work-life balance,Yes,3
1151,2023,545,Yes,Yes,5,1,Better communication from management,No,1
1152,2019,546,Yes,Yes,5,5,Better communication from management,Yes,3
1152,2020,547,Yes,Yes,5,1,More team collaboration opportunities,Yes,1
1152,2021,548,Yes,No,4,4,More training resources,No,2
1152,2022,549,No,Yes,2,4,Better communication from management,No,4
1152,2023,550,No,No,4,5,Better communication from management,No,4
1153,2022,551,Yes,No,5,1,Better communication from management,No,3
1153,2023,552,Yes,No,3,2,Improved work-life balance,Yes,4
1154,2018,553,No,Yes,3,4,Improved work-life balance,Yes,3
1154,2019,554,No,No,3,3,More training resources,Yes,2
1154,2020,555,Yes,No,2,1,Improved work-life balance,Yes,2
1154,2021,556,No,No,5,3,Better communication from management,Yes,1
1154,2022,557,No,No,5,4,More career growth opportunities,Yes,3
1154,2023,558,No,No,4,5,Improved work-life balance,Yes,3
1155,2022,559,Yes,No,5,4,More training resources,Yes,2
1155,2023,560,No,Yes,4,2,More team collaboration opportunities,No,5
1156,2021,561,Yes,Yes,5,5,Improved work-life balance,No,5
1156,2022,562,No,Yes,4,1,Improved work-life balance,Yes,2
1156,2023,563,No,No,1,2,More career growth opportunities,No,2
1157,2019,564,Yes,Yes,4,1,More team collaboration opportunities,Yes,3
1157,2020,565,Yes,Yes,4,3,More career growth opportunities,Yes,4
1157,2021,566,Yes,Yes,4,5,More team collaboration opportunities,Yes,3
1157,2022,567,No,Yes,5,5,More team collaboration opportunities,No,5
1157,2023,568,Yes,No,5,5,Better communication from management,No,2
1158,2021,569,No,Yes,3,1,More career growth opportunities,No,1
1158,2022,570,No,Yes,2,5,Improved work-life balance,No,3
1158,2023,571,Yes,Yes,2,4,More career growth opportunities,Yes,2
1159,2020,572,Yes,No,3,5,Improved work-life balance,Yes,3
1159,2021,573,No,Yes,4,4,More career growth opportunities,Yes,5
1159,2022,574,No,No,4,1,Improved work-life balance,No,3
1159,2023,575,No,Yes,3,2,Better communication from management,Yes,5
1160,2018,576,Yes,No,4,1,Improved work-life balance,Yes,1
1160,2019,577,Yes,No,5,3,More career growth opportunities,No,2
1160,2020,578,Yes,No,1,1,More team collaboration opportunities,Yes,4
1160,2021,579,Yes,No,2,3,More training resources,No,2
1160,2022,580,Yes,Yes,5,3,More training resources,Yes,3
1160,2023,581,Yes,No,3,4,More training resources,Yes,5
1161,2020,582,No,No,1,4,More career growth opportunities,Yes,4
1161,2021,583,No,No,1,3,Better communication from management,Yes,1
1161,2022,584,Yes,Yes,4,2,More training resources,No,1
1161,2023,585,Yes,Yes,3,2,Better communication from management,No,2
1162,2022,586,No,No,1,2,Better communication from management,No,2
1162,2023,587,Yes,Yes,5,4,Improved work-life balance,No,3
1163,2021,588,No,Yes,2,3,More career growth opportunities,No,4
1163,2022,589,No,No,2,4,More training resources,Yes,1
1163,2023,590,Yes,No,3,3,Improved work-life balance,No,1
1164,2020,591,Yes,Yes,2,5,Improved work-life balance,Yes,3
1164,2021,592,Yes,No,2,3,Better communication from management,No,2
1164,2022,593,Yes,Yes,2,5,More career growth opportunities,No,1
1164,2023,594,Yes,No,5,2,More career growth opportunities,No,4
1165,2021,595,No,Yes,5,5,More training resources,No,4
1165,2022,596,Yes,No,1,4,Better communication from management,Yes,5
1165,2023,597,No,No,5,1,More training resources,Yes,2
1166,2020,598,No,No,5,1,Improved work-life balance,No,1
1166,2021,599,No,Yes,3,4,More team collaboration opportunities,No,1
1166,2022,600,No,Yes,3,3,More career growth opportunities,Yes,5
1166,2023,601,Yes,Yes,2,1,More training resources,Yes,3
1167,2021,602,Yes,No,4,5,Improved work-life balance,Yes,4
1167,2022,603,No,No,4,3,More team collaboration opportunities,Yes,1
1167,2023,604,Yes,Yes,4,4,More career growth opportunities,No,2
1168,2022,605,Yes,Yes,5,5,More team collaboration opportunities,Yes,3
1168,2023,606,No,Yes,2,5,Better communication from management,Yes,5
1169,2019,607,Yes,Yes,2,5,More career growth opportunities,No,5
1169,2020,608,Yes,Yes,5,5,More career growth opportunities,No,5
1169,2021,609,No,No,1,4,More career growth opportunities,No,2
1169,2022,610,No,No,1,5,Improved work-life balance,No,1
1169,2023,611,No,Yes,4,5,Better communication from management,No,4
1170,2018,612,Yes,Yes,4,4,Better communication from management,No,5
1170,2019,613,No,No,4,2,Better communication from management,No,1
1170,2020,614,No,Yes,4,1,More training resources,No,1
1170,2021,615,No,Yes,2,3,Improved work-life balance,Yes,1
1170,2022,616,Yes,No,3,2,More team collaboration opportunities,Yes,3
1170,2023,617,Yes,Yes,2,2,More team collaboration opportunities,Yes,4
1171,2020,618,No,No,3,2,Improved work-life balance,Yes,1
1171,2021,619,No,Yes,5,1,More team collaboration opportunities,Yes,4
1171,2022,620,Yes,No,2,1,Better communication from management,Yes,5
1171,2023,621,Yes,Yes,2,4,More career growth opportunities,Yes,1
1172,2020,622,Yes,Yes,2,2,Improved work-life balance,Yes,4
1172,2021,623,Yes,No,3,1,More team collaboration opportunities,No,4
1172,2022,624,No,Yes,5,2,More training resources,No,3
1172,2023,625,Yes,Yes,2,3,Improved work-life balance,No,4
1173,2019,626,No,No,2,1,Better communication from management,No,4
1173,2020,627,No,Yes,3,5,More team collaboration opportunities,Yes,3
1173,2021,628,Yes,Yes,1,2,Better communication from management,Yes,1
1173,2022,629,Yes,Yes,5,3,More training resources,No,2
1173,2023,630,No,No,2,5,More team collaboration opportunities,Yes,2
1174,2018,631,Yes,Yes,2,5,Improved work-life balance,Yes,3
1174,2019,632,Yes,Yes,3,5,More training resources,Yes,1
1174,2020,633,Yes,No,2,5,Better communication from management,Yes,1
1174,2021,634,Yes,Yes,5,2,More team collaboration opportunities,Yes,5
1174,2022,635,No,No,3,1,More career growth opportunities,Yes,1
1174,2023,636,No,Yes,2,2,Better communication from management,Yes,3
1175,2021,637,Yes,No,4,2,Better communication from management,Yes,5
1175,2022,638,No,No,2,5,Better communication from management,Yes,4
1175,2023,639,Yes,Yes,1,1,Better communication from management,Yes,3
1176,2021,640,No,Yes,5,1,More career growth opportunities,No,1
1176,2022,641,Yes,No,5,5,More team collaboration opportunities,No,2
1176,2023,642,Yes,No,4,2,More career growth opportunities,Yes,1
1177,2021,643,No,Yes,5,3,More career growth opportunities,No,1
1177,2022,644,No,Yes,2,5,More team collaboration opportunities,No,3
1177,2023,645,Yes,No,4,5,More training resources,Yes,3
1178,2019,646,Yes,Yes,5,4,More team collaboration opportunities,Yes,4
1178,2020,647,Yes,No,3,1,More career growth opportunities,No,1
1178,2021,648,No,Yes,3,2,More career growth opportunities,No,5
1178,2022,649,No,Yes,1,2,More career growth opportunities,Yes,1
1178,2023,650,Yes,Yes,2,4,Improved work-life balance,Yes,3
1179,2020,651,No,No,1,3,More team collaboration opportunities,Yes,4
1179,2021,652,No,No,3,4,Better communication from management,No,3
1179,2022,653,No,No,1,2,More career growth opportunities,No,4
1179,2023,654,No,No,3,2,More training resources,No,5
1180,2020,655,No,No,5,1,More team collaboration opportunities,No,4
1180,2021,656,Yes,Yes,4,1,More career growth opportunities,Yes,4
1180,2022,657,Yes,Yes,4,5,More team collaboration opportunities,No,2
1180,2023,658,No,No,2,1,Improved work-life balance,Yes,5
1182,2018,659,Yes,No,2,4,Better communication from management,Yes,2
1182,2019,660,No,No,1,3,More training resources,No,5
1182,2020,661,Yes,Yes,4,5,Better communication from management,No,4
1182,2021,662,No,No,3,1,Improved work-life balance,Yes,2
1182,2022,663,No,No,3,5,More training resources,Yes,4
1182,2023,664,Yes,Yes,5,3,More career growth opportunities,Yes,5
1183,2018,665,No,Yes,2,4,More career growth opportunities,No,1
1183,2019,666,Yes,Yes,4,5,More team collaboration opportunities,Yes,3
1183,2020,667,Yes,Yes,3,2,More training resources,Yes,3
1183,2021,668,Yes,No,3,5,More team collaboration opportunities,Yes,1
1183,2022,669,No,Yes,2,4,More team collaboration opportunities,Yes,2
1183,2023,670,Yes,Yes,1,1,Better communication from management,No,4
1184,2019,671,Yes,Yes,2,2,More career growth opportunities,No,3
1184,2020,672,Yes,Yes,5,4,Better communication from management,Yes,1
1184,2021,673,No,No,1,3,More team collaboration opportunities,Yes,1
1184,2022,674,Yes,Yes,5,4,Improved work-life balance,No,5
1184,2023,675,Yes,No,2,5,More career growth opportunities,Yes,1
1185,2018,676,Yes,No,1,3,More training resources,Yes,2
1185,2019,677,No,Yes,3,4,More training resources,Yes,5
1185,2020,678,Yes,Yes,5,3,Improved work-life balance,Yes,5
1185,2021,679,Yes,Yes,1,1,More training resources,Yes,2
1185,2022,680,No,Yes,5,1,Better communication from management,No,3
1185,2023,681,No,Yes,2,5,More team collaboration opportunities,No,4
1186,2018,682,Yes,Yes,1,5,More training resources,Yes,4
1186,2019,683,Yes,Yes,5,1,More career growth opportunities,No,3
1186,2020,684,No,No,4,3,Better communication from management,Yes,3
1186,2021,685,No,No,1,5,Better communication from management,No,1
1186,2022,686,No,Yes,5,2,More career growth opportunities,No,3
1186,2023,687,No,Yes,2,4,More training resources,No,3
1187,2019,688,No,No,2,4,Better communication from management,No,1
1187,2020,689,Yes,No,3,3,More training resources,Yes,1
1187,2021,690,No,No,4,1,Better communication from management,No,1
1187,2022,691,No,Yes,3,3,Better communication from management,Yes,4
1187,2023,692,No,Yes,2,3,More team collaboration opportunities,No,2
1188,2020,693,No,Yes,5,1,Better communication from management,Yes,2
1188,2021,694,Yes,No,5,4,More team collaboration opportunities,No,2
1188,2022,695,No,Yes,5,5,More career growth opportunities,No,3
1188,2023,696,Yes,No,3,5,More training resources,Yes,3
1189,2019,697,Yes,No,1,3,More team collaboration opportunities,Yes,3
1189,2020,698,No,No,4,4,More team collaboration opportunities,Yes,5
1189,2021,699,Yes,Yes,1,5,More training resources,Yes,4
1189,2022,700,Yes,Yes,1,4,More team collaboration opportunities,No,1
1189,2023,701,Yes,No,4,4,More career growth opportunities,No,1
1190,2018,702,Yes,No,5,5,More career growth opportunities,No,4
1190,2019,703,Yes,Yes,4,4,More team collaboration opportunities,No,4
1190,2020,704,Yes,No,3,3,Better communication from management,No,4
1190,2021,705,No,No,4,4,More team collaboration opportunities,No,5
1190,2022,706,No,No,2,4,More team collaboration opportunities,Yes,4
1190,2023,707,Yes,No,2,2,More team collaboration opportunities,No,1
1191,2018,708,No,Yes,2,5,Improved work-life balance,No,4
1191,2019,709,No,No,4,5,Better communication from management,Yes,5
1191,2020,710,No,No,5,2,More team collaboration opportunities,No,1
1191,2021,711,Yes,No,1,3,More team collaboration opportunities,Yes,2
1191,2022,712,Yes,Yes,4,5,Improved work-life balance,Yes,1
1191,2023,713,No,No,1,3,Better communication from management,Yes,2
1192,2021,714,Yes,Yes,4,2,More training resources,No,3
1192,2022,715,No,Yes,4,1,More team collaboration opportunities,Yes,1
1192,2023,716,No,No,5,1,More training resources,Yes,4
1193,2020,717,Yes,Yes,3,1,More career growth opportunities,Yes,5
1193,2021,718,No,No,1,1,Better communication from management,Yes,5
1193,2022,719,Yes,No,3,1,Improved work-life balance,Yes,1
1193,2023,720,No,Yes,3,1,More team collaboration opportunities,Yes,5
