Employee ID,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($)
1112,2023,1,10,11,1948,267,15,Low,4,831.73,975.04
1113,2021,1,10,11,1903,146,15,Low,5,669.12,981.17
1113,2022,1,10,11,2098,106,3,Moderate,4,545.99,959.48
1113,2023,2,10,10,1755,224,11,High,3,1206.4,2000.0
1114,2021,4,11,11,1852,268,8,Moderate,5,2786.73,4198.72
1114,2022,5,11,12,1992,145,19,Moderate,5,3286.62,4600.63
1114,2023,4,12,13,2095,18,3,Low,4,3479.76,4427.04
1115,2020,1,12,12,2103,10,5,Low,5,777.23,1017.68
1115,2021,4,11,12,2025,77,19,High,4,2589.18,3667.82
1115,2022,2,11,15,1893,268,20,High,2,1390.5,1531.87
1115,2023,2,10,14,1803,96,11,High,2,1051.04,1727.91
1116,2021,1,12,15,1781,141,5,Moderate,1,613.78,819.73
1116,2022,4,12,12,1907,249,19,Low,4,2877.2,4225.07
1116,2023,3,10,11,1852,5,17,Moderate,4,1509.06,2972.76
1117,2019,1,12,13,1522,263,3,Low,3,736.15,1181.58
1117,2020,4,11,14,2167,247,17,High,5,2865.66,3286.67
1117,2021,5,11,15,1958,172,15,Moderate,5,3618.07,4826.57
1117,2022,2,11,12,2152,11,2,High,4,1702.6,2033.46
1117,2023,1,11,12,1779,66,2,High,1,819.04,937.24
1118,2020,2,11,14,1987,9,14,High,5,1200.49,2029.85
1118,2021,3,10,13,1758,76,19,High,5,2032.8,2387.36
1118,2022,1,10,10,1933,235,4,Low,3,744.06,1000.0
1118,2023,3,10,11,1564,266,6,Moderate,5,2667.88,2865.17
1119,2018,3,12,15,2165,15,3,Low,2,2129.98,3349.15
1119,2019,1,12,15,1852,169,10,High,1,780.61,842.47
1119,2020,1,10,15,1644,104,17,Low,1,607.78,809.62
1119,2021,3,11,13,1865,196,15,High,2,2176.62,3184.52
1119,2022,4,11,11,1647,99,13,High,4,2389.51,4003.41
1119,2023,2,12,12,1962,128,18,Low,2,1723.1,2267.65
1120,2021,2,10,13,2122,20,9,Low,3,1350.11,1987.86
1120,2022,3,12,14,2011,9,1,Moderate,5,2003.78,2775.75
1120,2023,1,11,14,1796,105,18,High,5,772.07,966.56
1121,2019,3,11,11,2186,124,15,Moderate,2,2699.96,3246.67
1121,2020,4,12,12,1996,234,6,High,5,3462.35,4215.21
1121,2021,4,10,12,1896,235,9,Moderate,5,3047.88,3664.95
1121,2022,1,10,11,1803,205,1,High,2,872.26,929.37
1121,2023,3,10,12,2324,168,6,High,2,2485.28,2958.33
1122,2022,1,11,14,2078,278,19,Moderate,2,703.69,1030.19
1123,2020,5,11,14,1874,271,20,Moderate,5,2927.24,4857.81
1123,2021,2,11,15,2086,7,19,Moderate,3,1231.69,1960.3
1123,2022,1,10,11,1950,166,17,Moderate,5,765.79,954.19
1123,2023,4,10,13,1932,248,20,Moderate,4,2854.38,3122.34
1124,2021,1,10,15,2267,191,11,High,4,614.18,933.44
1124,2022,1,11,12,2254,174,12,Low,3,743.26,981.6
1124,2023,1,10,12,2304,45,5,High,1,802.39,941.12
1125,2022,2,12,12,1644,251,4,Moderate,5,1401.72,2048.48
1125,2023,3,11,13,2130,224,7,Low,2,2342.24,2813.01
1126,2019,5,12,14,1899,298,6,Moderate,4,3306.83,4505.32
1126,2020,2,12,12,1706,14,10,Moderate,2,1360.64,2073.56
1126,2021,5,11,14,2116,243,11,Low,4,3568.63,4541.15
1126,2022,1,12,13,2071,69,14,Moderate,4,781.58,1114.25
1126,2023,4,11,11,2093,191,11,High,5,3778.96,4368.31
1127,2022,2,10,11,1983,32,7,High,3,1730.05,1884.08
1128,2020,3,10,13,2275,254,17,Moderate,5,2117.97,2962.76
1128,2021,1,10,14,2188,116,9,High,3,643.24,948.81
1128,2022,3,12,15,1459,235,16,Low,4,1810.17,2786.08
1128,2023,5,10,10,1859,57,13,Moderate,5,3760.34,5000.0
1129,2020,1,11,12,2101,92,19,High,3,716.7,992.05
1129,2021,1,10,10,2162,275,16,Moderate,1,521.38,1000.0
1129,2022,3,11,11,1768,228,10,Low,5,1908.23,3033.26
1130,2019,5,11,13,1983,243,10,High,5,2909.99,4538.45
1130,2020,4,10,13,1860,5,14,High,4,2519.03,3434.07
1130,2021,1,10,10,1978,46,8,Low,5,522.75,1000.0
1130,2022,2,10,11,1585,38,5,High,3,1527.9,1925.1
1130,2023,4,10,13,1888,17,7,Low,3,2588.02,3680.17
1131,2022,2,12,14,1867,110,20,High,5,1578.34,1998.04
1131,2023,1,11,13,1907,134,13,Low,1,562.68,1039.92
1132,2021,1,11,11,1764,243,14,Moderate,1,809.83,1038.42
1133,2019,4,12,15,2138,165,19,Low,5,2967.56,4542.75
1133,2020,4,12,12,2129,164,17,High,4,3314.65,4502.26
1133,2021,2,12,12,1678,18,2,High,5,1626.55,2166.07
1133,2022,1,10,10,1578,54,2,High,4,526.31,1000.0
1133,2023,4,10,11,2091,227,13,Low,5,2300.42,3890.48
1134,2019,1,10,10,2029,25,4,High,3,847.41,1000.0
1134,2020,1,10,15,1846,123,7,High,1,565.52,929.78
1134,2021,1,11,11,1812,51,6,High,2,745.57,1060.77
1134,2022,4,11,11,2280,287,1,Moderate,3,3302.84,4110.96
1134,2023,1,10,14,1680,272,18,Low,5,591.27,738.93
1136,2018,4,10,10,1736,100,7,Low,5,3410.03,4000.0
1136,2019,1,12,12,1902,245,8,High,4,901.23,1031.62
1136,2020,2,12,15,2139,135,17,Low,2,1528.53,1971.09
1136,2021,2,11,11,1669,140,10,High,4,1781.6,2068.95
1136,2022,3,11,15,1715,167,11,High,2,2163.71,2361.46
1136,2023,2,12,13,1606,26,18,Moderate,5,1247.97,2189.92
1137,2019,4,12,13,2001,161,6,Moderate,4,2958.36,4527.87
1137,2020,1,10,14,2089,181,8,Moderate,1,684.94,983.23
1137,2021,3,12,15,1783,90,7,High,5,2171.79,2970.16
1137,2022,1,12,12,1719,260,3,Low,1,985.5,1046.43
1137,2023,2,12,12,1724,233,5,High,3,1847.19,2261.7
1138,2021,3,10,13,1908,293,16,Moderate,5,1753.71,2985.69
1138,2022,2,10,15,1835,70,1,Low,5,1252.86,1861.66
1138,2023,2,10,11,1857,76,1,High,2,1406.86,1940.93
1139,2018,2,11,15,1709,221,11,Low,5,1167.13,1791.84
1139,2019,4,10,13,2032,95,6,Moderate,4,2302.56,3119.9
1139,2020,3,11,13,1903,192,2,Moderate,4,2310.1,2706.35
1139,2021,1,11,11,2139,90,1,Moderate,4,917.59,1053.09
1139,2022,3,11,15,1883,269,15,Moderate,2,1651.79,2610.91
1139,2023,1,11,11,2018,207,9,Low,1,685.29,1087.8
1140,2020,3,12,13,1833,106,19,Moderate,5,2438.72,3319.62
1140,2021,1,11,11,2097,234,17,Low,2,764.07,1050.6
1140,2022,3,11,12,1740,166,3,Moderate,5,2456.32,2772.35
1140,2023,3,12,13,1871,23,13,Moderate,5,2357.13,2861.4
1141,2022,4,10,12,2130,175,5,High,5,2717.2,3443.93
1141,2023,3,11,11,2204,22,19,High,5,1726.65,3235.88
1142,2020,4,10,10,1777,244,11,Moderate,5,2982.87,4000.0
1142,2021,3,10,12,2281,281,11,Low,5,1903.22,2807.7
1142,2022,4,10,10,2108,121,18,Low,5,2968.18,4000.0
1142,2023,2,10,10,1775,50,2,Low,4,1040.81,2000.0
1143,2018,1,10,11,1791,190,1,High,3,716.69,920.42
1143,2019,3,12,13,1561,107,3,High,5,2238.79,3036.98
1143,2020,3,10,10,1774,180,1,High,4,1785.51,3000.0
1143,2021,4,10,10,1882,200,16,Low,4,2354.01,4000.0
1143,2022,4,10,10,2012,260,2,High,3,3836.1,4000.0
1143,2023,4,12,14,1607,92,3,High,5,2593.47,4138.07
1144,2022,4,12,15,2067,134,20,High,5,3045.7,3560.72
1144,2023,4,10,14,1847,265,4,Moderate,5,2388.49,3825.36
1145,2019,1,11,14,2091,222,7,Low,4,733.82,877.24
1145,2020,1,10,13,1938,177,10,High,3,715.32,858.88
1145,2021,1,10,11,1914,89,19,Moderate,5,702.24,931.12
1145,2022,1,11,13,2077,278,1,Moderate,3,743.27,1004.01
1145,2023,1,12,12,2026,267,3,Low,3,822.39,1002.23
1146,2022,1,11,15,1818,82,17,Low,4,579.48,1002.8
1146,2023,2,12,13,1864,235,7,Moderate,5,1392.12,1911.25
1147,2022,3,10,12,1759,288,11,Moderate,4,1632.57,2973.85
1147,2023,4,10,12,2040,17,10,Moderate,3,3231.68,3680.12
1148,2022,2,10,13,1810,89,6,Moderate,2,1109.48,1690.19
1148,2023,2,12,12,2173,297,10,Moderate,5,1958.46,2175.98
1149,2021,2,10,10,1651,224,16,Moderate,5,1778.52,2000.0
1149,2022,3,11,12,2088,219,15,High,4,2103.46,3098.62
1149,2023,1,11,11,1706,142,15,High,3,980.87,1044.7
1150,2021,3,10,10,1686,272,16,Moderate,5,2560.87,3000.0
1150,2022,1,12,14,1720,6,6,Moderate,1,744.62,1091.76
1150,2023,4,12,14,2159,92,5,Low,5,2673.79,4603.71
1151,2021,2,10,10,1544,18,15,Low,5,1747.61,2000.0
1151,2022,1,12,14,2017,79,19,High,3,833.23,1067.75
1151,2023,2,10,13,1787,189,2,Moderate,2,1263.0,1780.22
1152,2019,3,10,14,2028,24,12,Low,5,1500.87,2202.26
1152,2020,3,10,14,1773,1,7,Low,2,1740.38,2628.64
1152,2021,2,12,15,1848,108,17,Low,5,1416.52,1956.24
1152,2022,1,10,13,1889,244,18,Moderate,4,542.77,919.64
1152,2023,1,10,10,2097,8,4,High,5,700.98,1000.0
1153,2022,1,10,10,1862,144,19,Moderate,3,682.89,1000.0
1153,2023,3,12,15,2279,264,6,Moderate,4,2035.09,3357.86
1154,2018,2,11,12,1751,132,13,High,5,1445.47,2047.43
1154,2019,1,10,11,1700,63,8,Moderate,1,701.92,945.71
1154,2020,3,10,15,1870,78,8,Low,5,1502.61,2451.31
1154,2021,4,12,15,1848,147,12,Low,5,2885.63,4790.9
1154,2022,3,11,11,1852,231,8,Moderate,4,1727.45,3153.23
1154,2023,1,10,10,1894,36,8,Low,5,853.96,1000.0
1155,2022,3,11,11,1684,241,15,High,3,2243.4,3178.23
1155,2023,1,11,14,1673,126,16,Moderate,2,708.52,1097.18
1156,2021,2,10,12,2264,92,13,High,4,1122.74,1737.73
1156,2022,4,11,15,2135,240,1,Moderate,5,2757.58,4340.76
1156,2023,1,12,12,1743,162,18,High,3,874.14,1061.49
1157,2019,1,10,12,2142,111,18,Moderate,5,747.92,940.48
1157,2020,3,11,15,2025,26,19,Moderate,2,1770.43,2426.73
1157,2021,1,11,15,2036,211,19,High,1,661.41,901.47
1157,2022,4,12,12,1864,254,20,Moderate,5,3751.67,4701.73
1157,2023,1,12,14,2138,22,4,Low,5,714.88,938.13
1158,2021,1,12,14,1807,8,5,Moderate,3,769.48,953.32
1158,2022,2,10,14,1957,119,16,Moderate,5,1039.14,1732.27
1158,2023,4,12,13,1842,143,3,High,5,3451.3,4173.56
1159,2020,1,11,12,1775,282,2,Moderate,5,655.69,1044.4
1159,2021,5,10,14,2320,152,11,High,5,2523.17,4106.77
1159,2022,1,12,15,2019,37,5,Moderate,2,796.72,1181.69
1159,2023,2,11,13,2129,278,19,Moderate,4,1315.66,1793.05
1160,2018,3,12,15,2023,83,18,Low,2,1804.17,3473.86
1160,2019,3,11,14,2090,61,13,High,4,2175.05,3038.06
1160,2020,4,12,13,1957,230,10,Moderate,5,2825.67,3854.09
1160,2021,3,11,13,2129,67,18,Low,4,1745.73,3291.97
1160,2022,4,11,13,2063,232,2,Low,5,3354.37,4073.67
1160,2023,4,11,11,2194,144,19,Moderate,3,2611.87,4191.72
1161,2020,1,11,15,1813,295,13,High,2,641.54,1000.68
1161,2021,3,12,15,1977,120,3,Low,4,2152.5,2940.61
1161,2022,5,11,14,2017,258,9,Moderate,5,3125.63,4388.81
1161,2023,2,10,10,1887,208,19,High,5,1729.79,2000.0
1162,2022,4,12,15,1897,121,20,High,5,2434.39,3376.03
1162,2023,4,10,11,2043,29,5,High,5,2044.69,3963.82
1163,2021,4,10,14,1894,285,8,High,5,2790.7,3295.83
1163,2022,3,11,11,2110,17,4,Moderate,5,2832.99,3122.23
1163,2023,3,12,13,2116,176,2,Low,5,2695.6,3362.29
1164,2020,2,11,11,2290,136,9,High,5,1905.09,2168.89
1164,2021,4,11,13,2113,255,1,Moderate,5,3307.86,3665.22
1164,2022,1,10,14,2051,93,13,Moderate,5,529.03,718.93
1164,2023,4,10,11,1793,286,2,Low,5,2088.95,3663.57
1165,2021,1,12,14,1839,142,18,Low,1,853.0,998.97
1165,2022,3,11,15,1859,136,9,High,5,1670.41,2437.7
1165,2023,1,10,13,1986,270,13,Moderate,2,577.47,908.89
1166,2020,3,10,10,1533,224,3,High,4,2693.47,3000.0
1166,2021,2,11,15,2038,252,8,High,2,1231.15,1861.46
1166,2022,3,11,13,1940,291,3,High,5,1722.44,3092.68
1166,2023,1,10,10,1899,242,12,Moderate,2,670.76,1000.0
1167,2021,2,12,14,2052,300,19,Moderate,5,1710.63,2152.59
1167,2022,4,10,11,2325,289,19,High,5,2878.32,3936.57
1167,2023,1,10,11,1833,236,12,Moderate,4,531.42,943.02
1168,2022,3,10,10,1629,147,20,High,3,1775.8,3000.0
1168,2023,3,12,12,1779,174,9,Low,2,2796.82,3154.59
1169,2019,1,11,11,1960,199,18,Moderate,4,817.21,1051.63
1169,2020,2,10,11,2095,268,2,High,4,1368.13,1904.35
1169,2021,4,11,14,2020,105,9,Moderate,4,2483.01,3595.37
1169,2022,5,12,12,1773,21,9,High,5,3209.01,5000.0
1169,2023,1,10,10,1903,163,14,Moderate,4,621.22,1000.0
1170,2018,1,11,15,2148,158,13,Moderate,5,695.87,1074.68
1170,2019,2,10,12,2368,115,4,Low,2,1349.25,1739.39
1170,2020,3,10,11,1956,165,9,Low,3,2440.31,2942.13
1170,2021,4,12,15,2101,117,13,Low,5,2588.26,4052.63
1170,2022,4,11,15,2194,255,14,Moderate,3,2822.01,3528.18
1170,2023,4,11,13,1927,86,19,High,4,2338.72,4385.84
1171,2020,1,11,13,1938,120,11,Moderate,1,734.76,1018.74
1171,2021,4,11,13,2078,164,11,Low,3,3131.03,4144.46
1171,2022,3,12,12,2065,150,6,Low,4,2344.34,3217.89
1171,2023,1,12,12,1933,90,5,Moderate,3,993.24,1149.67
1172,2020,4,12,12,1902,190,1,Low,5,2949.19,4588.57
1172,2021,3,10,10,1935,40,4,Low,3,2840.81,3000.0
1172,2022,5,11,15,2320,2,10,Moderate,5,3483.29,4443.9
1172,2023,2,12,15,1824,247,6,Low,5,1425.66,2019.61
1173,2019,2,10,10,2182,50,5,High,5,1278.72,2000.0
1173,2020,2,12,14,1653,206,13,High,2,1323.47,2256.55
1173,2021,3,11,14,1963,21,12,High,3,1902.33,2430.39
1173,2022,1,10,11,2242,274,14,High,4,761.35,988.93
1173,2023,1,10,11,1849,159,7,Moderate,3,900.94,926.08
1174,2018,1,12,12,1950,109,19,High,2,773.28,1053.81
1174,2019,2,10,10,1848,283,15,High,5,1174.93,2000.0
1174,2020,1,12,13,1934,259,20,Low,1,769.62,992.27
1174,2021,1,10,10,1777,15,13,Moderate,2,749.18,1000.0
1174,2022,5,10,10,2272,142,18,Moderate,3,3317.69,5000.0
1174,2023,2,10,13,1892,223,17,Moderate,3,1536.59,1630.1
1175,2021,2,10,11,2122,200,19,Moderate,5,1446.96,1935.25
1175,2022,2,10,15,1944,88,12,Moderate,4,1231.94,1602.73
1175,2023,3,10,10,2151,126,14,High,5,2837.87,3000.0
1176,2021,1,10,11,2046,34,15,Low,1,518.19,981.79
1176,2022,1,10,15,1574,143,16,Low,1,648.54,953.49
1176,2023,1,12,14,2132,169,12,Low,4,781.76,992.64
1177,2021,1,10,13,1943,197,6,Low,2,742.92,775.33
1177,2022,3,12,14,1904,158,9,Moderate,5,1868.06,3001.11
1177,2023,4,12,12,2258,228,4,Moderate,5,2668.99,4009.34
1178,2019,1,11,15,2044,266,6,High,2,580.39,819.12
1178,2020,1,11,15,2152,236,19,Low,1,627.15,760.73
1178,2021,3,10,11,1845,293,18,Moderate,5,1880.16,2735.67
1178,2022,1,10,13,2235,295,8,Moderate,5,741.76,774.73
1178,2023,1,10,14,2053,90,19,Moderate,3,654.9,997.36
1179,2020,2,11,11,2054,166,13,Low,5,1670.13,2192.05
1179,2021,2,10,11,2111,182,3,Moderate,5,1282.16,1911.4
1179,2022,1,12,15,1974,231,17,Moderate,1,602.14,824.13
1179,2023,2,11,11,1569,181,17,Moderate,4,1232.71,2019.51
1180,2020,5,12,12,2222,118,5,Moderate,3,4578.09,5000.0
1180,2021,1,10,10,2044,37,1,Moderate,1,801.58,1000.0
1180,2022,1,11,15,1690,293,4,Low,3,581.79,804.25
1180,2023,4,12,13,2014,242,12,High,5,3499.21,4075.17
1182,2018,1,10,10,1792,73,4,High,1,821.82,1000.0
1182,2019,2,10,12,2102,178,19,Low,3,1168.89,1741.12
1182,2020,3,10,15,2250,21,6,Low,3,1862.67,2067.31
1182,2021,3,11,14,1885,289,12,Low,5,2054.03,2555.05
1182,2022,4,10,11,2130,68,10,Moderate,5,3442.06,3700.33
1182,2023,4,12,12,2088,107,9,Moderate,5,3976.3,4555.48
1183,2018,3,10,10,1676,296,10,Low,4,2627.81,3000.0
1183,2019,2,11,15,2040,1,11,High,4,1319.93,2044.9
1183,2020,1,11,11,1845,64,11,Moderate,4,933.5,1003.81
1183,2021,4,12,13,2028,49,8,Low,4,3595.5,4402.37
1183,2022,2,11,12,1730,160,16,High,2,1742.52,1910.32
1183,2023,4,12,13,2051,2,20,Low,5,3456.4,4494.52
1184,2019,3,12,15,2094,125,5,Moderate,5,2255.67,3229.51
1184,2020,2,10,11,1741,261,9,High,3,1597.73,1877.05
1184,2021,4,11,11,1838,156,16,Moderate,3,2849.22,4056.65
1184,2022,2,12,12,1742,178,2,Low,3,1411.65,2390.77
1184,2023,5,12,15,1773,44,9,Low,5,3140.81,4994.5
1185,2018,3,10,15,1880,190,18,High,3,1736.78,2875.68
1185,2019,3,10,14,2070,190,2,Low,3,1667.35,2446.73
1185,2020,1,11,11,1410,200,11,Low,5,946.55,1084.01
1185,2021,4,11,12,1714,299,4,Low,4,3444.3,3750.62
1185,2022,4,11,12,1858,37,17,Low,5,3351.28,4077.87
1185,2023,3,12,12,2095,159,13,High,3,2755.68,3331.38
1186,2018,1,10,10,1842,152,13,Moderate,4,723.63,1000.0
1186,2019,4,10,10,2147,205,18,High,4,3465.25,4000.0
1186,2020,2,12,13,1927,111,2,High,3,1587.63,2004.42
1186,2021,1,10,11,1982,147,20,High,2,780.49,940.84
1186,2022,1,10,10,1885,60,11,Low,3,897.58,1000.0
1186,2023,1,12,12,2108,223,2,High,1,844.56,1085.06
1187,2019,1,11,12,1821,202,16,Moderate,1,871.73,1049.86
1187,2020,2,10,14,1945,254,20,High,5,1370.68,1672.6
1187,2021,1,11,12,2066,9,3,Moderate,2,702.36,1047.3
1187,2022,1,10,11,1846,122,15,Moderate,3,883.41,940.43
1187,2023,5,11,13,1780,148,13,High,5,4174.57,4584.35
1188,2020,4,11,13,1897,3,19,High,5,2910.84,3611.89
1188,2021,4,11,11,2001,153,11,Moderate,5,3053.15,4003.65
1188,2022,3,12,14,1749,58,15,Low,5,2476.31,2998.79
1188,2023,4,10,11,2161,186,11,High,5,3117.51,3846.35
1189,2019,1,10,15,1919,31,17,Low,4,558.15,768.82
1189,2020,2,10,10,1640,115,12,Moderate,5,1177.91,2000.0
1189,2021,4,12,14,1685,135,16,Moderate,4,3293.27,4471.6
1189,2022,2,10,10,1764,62,2,Moderate,3,1349.8,2000.0
1189,2023,1,10,10,2092,243,4,Moderate,3,746.66,1000.0
1190,2018,1,10,15,1923,228,10,Moderate,4,664.52,937.0
1190,2019,1,11,13,2222,169,14,High,2,770.9,1035.0
1190,2020,1,10,12,2023,121,20,Low,3,767.32,894.35
1190,2021,3,11,11,1881,48,3,Low,5,2817.24,3245.94
1190,2022,1,11,14,1961,168,18,Low,4,644.96,841.33
1190,2023,1,10,11,1934,287,9,Low,4,510.84,942.82
1191,2018,4,12,13,1880,175,8,High,4,3085.62,4217.26
1191,2019,1,11,15,1642,90,18,Low,5,659.77,980.29
1191,2020,2,10,10,2189,176,3,Moderate,4,1213.09,2000.0
1191,2021,1,12,13,1757,271,2,Low,5,629.64,992.98
1191,2022,5,11,12,2073,36,2,High,5,3047.1,4890.09
1191,2023,4,10,15,2104,224,1,High,3,2451.9,3967.15
1192,2021,1,10,11,1642,297,14,Moderate,1,684.61,987.46
1192,2022,4,10,14,1742,188,6,Low,3,2666.93,3015.34
1192,2023,1,10,10,1507,56,15,Low,4,696.01,1000.0
1193,2020,2,11,11,1709,132,7,Low,4,1366.43,2139.23
1193,2021,5,12,15,1844,15,11,Low,4,3221.06,4647.0
1193,2022,1,11,14,2051,184,11,Moderate,5,631.17,1057.19
1193,2023,1,12,13,1642,125,17,Low,4,708.52,1130.3
1194,2019,4,12,15,1667,1,1,High,5,2544.15,3381.57
1194,2020,3,11,11,2262,37,19,Moderate,4,1775.37,3029.7
1194,2021,4,10,12,2295,58,9,High,3,3197.06,3692.28
1194,2022,1,10,13,1992,259,1,High,1,586.01,961.32
1194,2023,1,11,13,1940,251,14,Moderate,5,712.5,957.79
1195,2018,3,10,11,1741,255,3,Moderate,2,2563.38,2897.97
1196,2020,1,11,12,1987,82,8,Low,5,704.56,1060.44
1196,2021,1,12,14,2157,183,6,Moderate,5,639.24,1122.73
1196,2022,1,10,12,1961,18,20,Low,5,633.88,987.61
1196,2023,3,12,13,1744,199,12,High,5,2135.34,3216.28
1197,2018,1,10,14,1930,269,3,Low,5,654.59,826.84
1197,2019,2,10,14,1604,123,14,Low,5,1163.12,1900.07
1197,2020,2,11,15,2073,221,8,High,5,1255.15,2162.43
1197,2021,2,10,14,1871,134,2,High,4,1165.4,1943.3
1197,2022,2,12,15,1711,171,4,Low,2,1504.56,1893.2
1197,2023,4,12,15,1602,165,14,Low,4,2961.12,4189.54
1198,2018,2,10,11,2145,187,5,High,5,1178.22,1996.06
1198,2019,1,10,12,1574,113,4,High,2,828.2,905.56
1198,2020,3,10,14,1600,71,16,Low,5,2053.35,2705.16
1198,2021,4,11,13,2160,38,20,High,5,2570.91,3387.3
1198,2022,5,10,10,2180,244,4,Low,3,4293.69,5000.0
1198,2023,1,11,14,1813,162,13,Low,4,705.57,795.8
1199,2021,3,12,15,1954,287,14,Moderate,4,2173.38,2581.33
1199,2022,3,10,12,1805,60,18,High,2,1833.41,2962.01
1199,2023,2,10,10,1927,222,20,High,4,1532.78,2000.0
1200,2019,4,11,14,2199,142,1,High,5,3083.44,3204.39
1200,2020,5,12,13,1795,121,3,High,5,3650.19,4799.93
1200,2021,1,10,10,1968,101,19,High,5,636.21,1000.0
1200,2022,1,10,10,2057,209,3,Low,1,735.47,1000.0
1200,2023,2,10,13,2129,130,20,High,5,1112.56,1963.93
1201,2021,4,10,10,1959,172,3,Low,5,3936.42,4000.0
1201,2022,1,10,13,1764,35,3,Moderate,1,554.43,946.68
1201,2023,2,10,11,1873,234,4,Moderate,5,1293.63,1822.5
1202,2018,4,10,13,2205,94,2,High,4,2073.43,3674.32
1202,2019,5,12,14,2299,151,5,Moderate,5,3962.24,4407.19
1202,2020,1,12,12,1775,16,3,Moderate,2,647.84,1148.39
1202,2021,1,12,15,1795,291,12,Moderate,4,637.58,1181.59
1202,2022,1,12,15,1875,228,13,Moderate,3,723.02,867.32
1202,2023,3,10,10,1761,46,13,Moderate,3,2138.47,3000.0
1203,2018,4,10,11,1956,265,16,Moderate,5,3094.17,3637.94
1203,2019,3,11,13,2214,142,19,High,4,2302.76,2995.92
1203,2020,1,10,13,1931,95,15,Moderate,4,739.18,820.89
1203,2021,2,10,10,1492,175,1,High,2,1355.34,2000.0
1203,2022,5,10,11,2017,291,5,High,5,2672.29,4850.39
1203,2023,4,10,12,2048,36,13,High,3,2012.61,3511.42
1204,2019,5,10,10,2289,115,6,Moderate,3,4532.43,5000.0
1205,2022,1,12,15,1957,15,11,Low,5,782.37,1089.25
1205,2023,2,10,10,1636,161,2,Moderate,5,1780.86,2000.0
1206,2021,1,10,14,1764,52,2,Low,2,685.49,827.12
1206,2022,1,11,11,1723,278,9,Low,1,602.25,1044.35
1206,2023,3,10,11,1755,48,14,Moderate,3,2263.46,2966.67
1207,2022,5,10,11,1894,111,4,Low,5,3444.47,4561.1
1207,2023,2,11,15,2005,230,10,Moderate,3,1111.79,1583.43
1208,2019,3,12,15,2039,274,4,Low,5,2157.97,3016.6
1208,2020,1,11,15,1931,47,18,Low,1,574.19,989.32
1208,2021,3,10,13,1869,226,14,High,4,1842.83,2412.54
1208,2022,1,10,14,1842,251,20,Moderate,3,698.14,820.42
1208,2023,5,12,14,2231,81,6,Low,3,3260.53,4418.19
1209,2022,3,12,12,2332,274,11,Moderate,4,2782.6,3569.89
1209,2023,3,10,12,1981,278,19,Moderate,5,1897.74,2847.31
1210,2020,3,10,10,2015,234,3,Low,5,1762.73,3000.0
1210,2021,3,10,15,1776,38,20,Low,5,1941.11,2001.37
1210,2022,1,11,14,2154,53,8,Moderate,2,781.17,862.15
1210,2023,3,10,11,2234,236,7,Moderate,4,1515.43,2944.24
1211,2020,1,12,15,2255,113,17,Low,5,602.89,1108.38
1211,2021,1,10,11,2262,263,1,High,4,736.99,959.26
1211,2022,2,10,10,1881,180,14,Moderate,4,1305.5,2000.0
1211,2023,2,12,15,1846,240,4,Low,2,1454.06,1959.91
1212,2020,1,12,15,1798,168,19,High,5,615.25,852.65
1212,2021,1,11,11,1745,189,3,Low,4,769.93,1011.14
1212,2022,4,11,11,1971,90,1,High,5,2482.78,4165.92
1212,2023,3,10,10,1771,159,8,Low,4,2781.54,3000.0
1213,2019,3,11,13,1990,5,13,Moderate,4,2382.42,2828.92
1213,2020,1,12,13,2020,2,1,Moderate,3,678.84,965.81
1213,2021,3,11,15,2168,279,11,Low,5,2024.32,3241.35
1213,2022,2,10,10,1777,108,16,Low,2,1561.87,2000.0
1213,2023,3,11,13,2209,108,2,High,5,2327.97,2927.36
1214,2021,1,12,13,1854,69,18,Low,2,782.72,1190.43
1214,2022,3,11,14,2244,233,5,High,5,2178.69,2473.49
1214,2023,1,12,12,2050,185,13,Low,5,761.89,1097.66
1215,2019,1,10,15,1880,2,5,Moderate,2,562.3,799.75
1215,2020,1,12,13,2239,125,17,High,2,859.61,1074.73
1215,2021,3,10,11,1882,228,11,Moderate,3,2400.84,2833.98
1215,2022,4,10,11,1949,76,10,Moderate,5,3423.07,3953.64
1215,2023,2,12,13,2108,109,19,High,3,1533.27,1972.72
1216,2021,2,11,15,1716,224,13,Moderate,3,1277.41,2028.11
1216,2022,1,10,12,2014,271,17,Moderate,3,803.75,853.23
1216,2023,3,10,10,1721,19,10,Low,2,1622.24,3000.0
1218,2022,2,10,11,1781,110,17,Moderate,2,1138.41,1864.9
1218,2023,3,10,15,2065,47,13,High,5,1927.68,2400.54
1219,2021,5,10,10,1902,104,1,High,5,3501.88,5000.0
1219,2022,4,10,15,2242,107,3,High,5,2531.53,2883.37
1219,2023,4,10,13,2144,17,3,Moderate,5,2453.59,3253.81
1220,2019,4,10,13,1741,82,3,Moderate,5,2098.05,3762.9
1220,2020,2,10,15,1953,204,12,High,4,1263.71,1697.24
1220,2021,4,11,11,1696,20,14,Low,5,2612.76,4295.32
1220,2022,2,11,11,2125,83,8,High,5,1482.43,2048.42
1220,2023,3,11,14,2134,147,1,Low,3,1774.93,2652.1
1221,2018,1,10,11,1901,45,6,Low,5,645.65,928.36
